index,SDSS1,Plate1,Fiber1,MJD1,z1,sep1,rp1,dV1,rmag1,FAGN1,FTid1,RA1,Dec1,GroupID,GroupNum1,ComponentID1,SDSS2,Plate2,Fiber2,MJD2,z2,sep2,rp2,dV2,rmag2,FAGN2,FTid2,RA2,Dec2,GroupNum2,ComponentID2,Sep,Sep(kpc),ratio,dV_rwp,z1_type,z2_type,Paper(s),BibCode(s),DOI(s),rat
1008,J153131.38+291950.9,1652,471,53555,0.0659,55.0,69.2,109,15.55,2,1,15:31:31.38,+29:19:50.9,619,2,1,J153134.53+291922.7,1651,28,53442,0.0655,55.0,69.2,109,16.98,2,1,15:31:34.53,+29:19:22.7,2,2,49.922139078095206,63.122740652001475,1.22002971545177,112.22670149918511,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.264423797090426
1009,J153156.59+092634.2,1723,518,53905,0.0335,111.1,73.5,103,16.44,2,0,15:31:56.59,+09:26:34.2,1093,2,1,J153203.82+092658.6,1722,106,53852,0.0332,111.1,73.5,103,14.79,1,0,15:32:03.82,+09:26:58.6,2,2,109.72674115790046,73.28843471120047,1.22002971545177,86.80504970241002,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.667917719398373
1010,J153202.23+301628.9,1652,447,53555,0.0653,48.2,61.3,241,15.47,2,1,15:32:02.23,+30:16:28.9,566,2,1,J153204.19+301550.6,1651,625,53442,0.0662,48.2,61.3,241,16.64,2,1,15:32:04.19,+30:15:50.6,2,2,45.95248813061939,57.61492625530009,1.22002971545177,-252.4981956590404,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.2537933983363503
1011,J153244.74+280347.3,1848,608,54180,0.073,60.2,83.6,543,16.56,2,0,15:32:44.74,+28:03:47.3,708,2,1,J153245.90+280444.9,1848,617,54180,0.071,60.2,83.6,543,17.48,2,0,15:32:45.90,+28:04:44.9,2,2,59.61106202160322,82.80377483294095,1.22002971545177,557.8353354768616,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.38906726410834
1012,J153305.60+272911.3,1848,560,54180,0.0718,67.1,91.9,36,14.7,5,0,15:33:05.60,+27:29:11.3,812,2,1,J153310.03+272920.3,1848,559,54180,0.0719,67.1,91.9,36,15.88,0,0,15:33:10.03,+27:29:20.3,2,2,59.63152680017413,81.58479977048678,1.22002971545177,-27.895694299503504,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.3681487653985165
1013,J153324.15+004537.6,315,349,51663,0.0947,12.3,21.6,31,16.88,2,1,15:33:24.15,+00:45:37.6,184,2,1,J153324.35+004525.7,363,578,51989,0.0948,12.3,21.6,31,17.03,2,1,15:33:24.35,+00:45:25.7,2,2,12.272262285246663,21.56506753405806,1.22002971545177,-27.31217167173891,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.7572202282526932
1014,J153334.20+304306.4,1388,87,53119,0.0673,4.7,6.1,25,16.0,1,2,15:33:34.20,+30:43:06.4,62,2,1,J153334.43+304303.3,1389,344,53135,0.0672,4.7,6.1,25,16.12,2,2,15:33:34.43,+30:43:03.3,2,2,4.290312202865678,5.53093697378471,1.22002971545177,28.015928727445612,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.2891688791529827
1015,J153427.62+250917.4,2165,336,53917,0.0351,85.5,59.2,100,15.9,2,0,15:34:27.62,+25:09:17.4,982,2,1,J153430.96+251026.6,2163,513,53823,0.0348,85.5,59.2,100,15.27,1,0,15:34:30.96,+25:10:26.6,2,2,82.73339596182507,57.78758260964323,1.22002971545177,86.67085184381061,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.6984795189152835
1016,J153537.94+065204.8,1820,512,54208,0.0737,60.1,84.2,17,16.45,2,0,15:35:37.94,+06:52:04.8,705,2,1,J153541.63+065141.3,1820,506,54208,0.0737,60.1,84.2,17,17.08,2,0,15:35:41.63,+06:51:41.3,2,2,59.76708380147739,83.7481548749222,1.22002971545177,0.0,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.4012421143567995
1017,J153546.20+252045.2,2163,544,53823,0.0338,111.1,74.8,210,15.13,2,0,15:35:46.20,+25:20:45.2,1094,2,1,J153553.52+252028.1,2163,597,53823,0.0345,111.1,74.8,210,14.01,1,0,15:35:53.52,+25:20:28.1,2,2,100.69517639271821,67.83401659186272,1.22002971545177,-202.38841176436532,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.6736570610622432
1018,J153617.48+281851.6,1652,9,53555,0.074,28.8,40.5,125,16.11,2,0,15:36:17.48,+28:18:51.6,374,2,1,J153619.31+281900.6,1653,345,53534,0.0745,28.8,40.5,125,16.17,2,0,15:36:19.31,+28:19:00.6,2,2,25.787098205487816,36.26835948865121,1.22002971545177,-139.16685306328287,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.4064536924489182
1019,J153719.33+304253.1,1389,422,53135,0.0563,66.5,72.7,173,16.38,0,0,15:37:19.33,+30:42:53.1,806,2,1,J153720.59+304149.4,1389,436,53135,0.0557,66.5,72.7,173,16.44,2,0,15:37:20.59,+30:41:49.4,2,2,65.74009007159549,71.82057907371575,1.22002971545177,169.8863499252099,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.092492860832685
1020,J153902.27+284018.6,1652,6,53555,0.064,17.5,21.6,242,16.96,1,0,15:39:02.27,+28:40:18.6,234,2,1,J153903.22+284028.7,1653,371,53534,0.0631,17.5,21.6,242,16.69,0,0,15:39:03.22,+28:40:28.7,2,2,16.07243626237528,19.780483995259466,1.22002971545177,253.02049910668543,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.2307085044452488
1021,J153911.40+530754.2,795,629,52378,0.1224,4.8,10.5,31,16.17,2,2,15:39:11.40,+53:07:54.2,69,2,1,J153911.72+530754.1,616,204,52442,0.1225,4.8,10.5,31,16.54,2,2,15:39:11.72,+53:07:54.1,2,2,2.8816280180189895,6.341054628154134,1.22002971545177,-26.63815754883271,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.200511165390934
1022,J153936.47+460150.4,1332,599,52781,0.0387,132.6,99.3,276,14.92,2,0,15:39:36.47,+46:01:50.4,1162,2,1,J153945.20+460130.0,1332,594,52781,0.0378,132.6,99.3,276,14.5,2,0,15:39:45.20,+46:01:30.0,2,2,93.18025298639716,71.45185989197464,1.22002971545177,259.1860818188348,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.7668133279527098
1023,J154021.47+155752.3,2795,49,54563,0.0496,12.1,12.0,333,15.61,1,2,15:40:21.47,+15:57:52.3,182,2,1,J154022.27+155753.0,2782,608,54592,0.0508,12.1,12.0,333,14.68,1,2,15:40:22.27,+15:57:53.0,2,2,11.558396511934195,11.213195596985296,1.22002971545177,-341.6490981578913,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.9701341864684713
1024,J154031.79+072728.7,1724,206,53859,0.0376,129.0,96.2,3,15.12,2,0,15:40:31.79,+07:27:28.7,1150,2,1,J154038.86+072615.4,1724,215,53859,0.0376,129.0,96.2,3,14.96,2,0,15:40:38.86,+07:26:15.4,2,2,128.1816148388709,95.62303799861148,1.22002971545177,0.0,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.7459965153256435
1025,J154124.54+271435.9,1653,246,53534,0.0929,32.2,55.7,244,16.88,2,0,15:41:24.54,+27:14:35.9,415,2,1,J154124.59+271508.2,1849,443,53846,0.0938,32.2,55.7,244,16.92,1,0,15:41:24.59,+27:15:08.2,2,2,32.306881470574474,55.806850298835116,1.22002971545177,-246.1242551928953,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.727398243301964
1026,J154143.80+082917.4,1725,125,54266,0.0991,47.1,86.8,217,16.47,1,0,15:41:43.80,+08:29:17.4,560,2,1,J154146.94+082917.0,1724,473,53859,0.0999,47.1,86.8,217,17.68,2,0,15:41:46.94,+08:29:17.0,2,2,46.58580803230821,85.23272583653082,1.22002971545177,-217.55340458529628,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.8295856492908782
1027,J154312.19+172814.0,2167,202,53889,0.049,86.9,83.3,197,16.22,2,0,15:43:12.19,+17:28:14.0,993,2,1,J154316.01+172919.2,2167,216,53889,0.0497,86.9,83.3,197,15.68,2,0,15:43:16.01,+17:29:19.2,2,2,85.07709228847476,81.59576816147064,1.22002971545177,-199.45678440526814,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.9590803583742633
1028,J154319.61+145135.3,2517,449,54567,0.1316,31.0,72.6,221,17.8,2,0,15:43:19.61,+14:51:35.3,402,2,1,J154321.61+145143.2,2518,296,54243,0.1324,31.0,72.6,221,17.23,0,0,15:43:21.61,+14:51:43.2,2,2,30.05344074305143,70.36898250294013,1.22002971545177,-211.3073941106421,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.341461768207354
1029,J154332.79+033935.7,2950,289,54559,0.1103,37.5,74.9,242,16.57,2,0,15:43:32.79,+03:39:35.7,461,2,1,J154334.71+033959.8,594,436,52045,0.1094,37.5,74.9,242,17.8,0,0,15:43:34.71,+03:39:59.8,2,2,37.508186039640634,75.40751962177282,1.22002971545177,242.4651581389802,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.010428324688327
1030,J154403.45+044607.5,2950,278,54559,0.042,4.1,3.4,108,17.82,1,2,15:44:03.45,+04:46:07.5,50,2,1,J154403.67+044610.1,1836,586,54567,0.0416,4.1,3.4,108,14.21,2,2,15:44:03.67,+04:46:10.1,2,2,4.192221891811329,3.4750729400214744,1.22002971545177,114.8013012019628,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.8289334462017237
1031,J154509.62+263022.0,1849,610,53846,0.0321,136.0,87.1,127,13.99,2,0,15:45:09.62,+26:30:22.0,1167,2,1,J154517.90+262926.5,1849,617,53846,0.0325,136.0,87.1,127,14.7,5,0,15:45:17.90,+26:29:26.5,2,2,124.23809465010653,79.64643622609607,1.22002971545177,-115.85778892828843,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.64107902210192
1032,J154538.60+150308.9,2517,566,54567,0.0793,11.3,17.0,435,16.88,2,0,15:45:38.60,+15:03:08.9,171,2,1,J154538.87+150258.3,2518,259,54243,0.0809,11.3,17.0,435,15.89,2,0,15:45:38.87,+15:02:58.3,2,2,11.298514482400886,16.92419762732944,1.22002971545177,-442.9217086864197,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.4979135224981472
1033,J154617.57+085803.8,1725,23,54266,0.0453,111.4,98.5,93,15.79,1,0,15:46:17.57,+08:58:03.8,1099,2,1,J154618.83+085953.6,1725,22,54266,0.0449,111.4,98.5,93,16.04,2,0,15:46:18.83,+08:59:53.6,2,2,111.37567604879398,99.186900672525,1.22002971545177,114.43880549228669,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.890561603676111
1034,J154656.60+074314.1,1727,355,53859,0.0876,58.2,95.8,126,14.7,5,0,15:46:56.60,+07:43:14.1,675,2,1,J154700.29+074332.2,1727,353,53859,0.0881,58.2,95.8,126,16.66,2,0,15:47:00.29,+07:43:32.2,2,2,57.757293808342446,94.65534619797586,1.22002971545177,-137.42702771932414,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.6388466279613654
1035,J154659.67+143739.6,2517,611,54567,0.0968,3.5,6.3,262,16.25,1,2,15:46:59.67,+14:37:39.6,36,2,1,J154659.69+143736.1,2518,206,54243,0.0959,3.5,6.3,262,16.64,1,2,15:46:59.69,+14:37:36.1,2,2,3.5120166068105627,6.293014935418872,1.22002971545177,245.45077271335708,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.7918522717732455
1036,J154708.02+084717.7,1724,609,53859,0.0381,68.9,52.0,135,14.67,1,0,15:47:08.02,+08:47:17.7,841,2,1,J154710.25+084617.6,1724,610,53859,0.0385,68.9,52.0,135,15.72,1,0,15:47:10.25,+08:46:17.6,2,2,68.59186170316205,51.81878869020459,1.22002971545177,-115.18828427470552,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.7554655523778526
1037,J154709.52+334724.6,1403,369,53227,0.0545,91.2,96.7,40,17.33,2,0,15:47:09.52,+33:47:24.6,1018,2,1,J154713.74+334830.3,1403,412,53227,0.0546,91.2,96.7,40,15.52,1,0,15:47:13.74,+33:48:30.3,2,2,84.163140844617,89.1972239375527,1.22002971545177,-28.353325999518695,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.0598133938730934
1038,J154715.20+054337.3,1821,100,53167,0.1167,13.0,27.5,156,16.43,2,2,15:47:15.20,+05:43:37.3,194,2,1,J154715.98+054331.7,2950,408,54559,0.1173,13.0,27.5,156,17.43,2,2,15:47:15.98,+05:43:31.7,2,2,12.918484279997545,27.279216938877703,1.22002971545177,-160.60876191518696,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.1116422288887042
1039,J154746.84+115014.9,2516,633,54241,0.0355,63.8,45.0,113,14.67,1,0,15:47:46.84,+11:50:14.9,765,2,1,J154751.08+115019.3,2520,344,54584,0.0351,63.8,45.0,113,16.49,0,0,15:47:51.08,+11:50:19.3,2,2,62.4026223427147,44.06258697105765,1.22002971545177,115.52206658623204,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.7061015277381497
1040,J154828.43+424205.3,1334,298,52764,0.0335,102.9,72.1,482,15.05,2,0,15:48:28.43,+42:42:05.3,1063,2,1,J154835.17+424146.7,1334,285,52764,0.0352,102.9,72.1,482,16.09,1,0,15:48:35.17,+42:41:46.7,2,2,76.59391317886154,51.15843181022218,1.22002971545177,-491.41940033873976,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.667917719398373
1041,J154831.97+062828.6,1821,601,53167,0.0509,88.7,88.2,34,15.38,1,0,15:48:31.97,+06:28:28.6,1001,2,1,J154834.45+062949.1,1821,606,53167,0.051,88.7,88.2,34,17.32,2,0,15:48:34.45,+06:29:49.1,2,2,88.58009499986748,88.05123215830096,1.22002971545177,-28.450449528828134,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.9940295521068552
1042,J155038.75+153052.8,2518,66,54243,0.0415,62.2,51.0,28,15.75,2,0,15:50:38.75,+15:30:52.8,739,2,1,J155040.38+152955.5,2518,74,54243,0.0414,62.2,51.0,28,17.02,2,0,15:50:40.38,+15:29:55.5,2,2,61.95452822448593,50.77502201763474,1.22002971545177,28.709971607932893,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.8195530411216532
1043,J155108.10+525830.3,618,456,52049,0.0476,65.1,61.3,149,16.08,1,0,15:51:08.10,+52:58:30.3,789,2,1,J155108.55+525725.5,618,446,52049,0.0481,65.1,61.3,149,17.6,0,0,15:51:08.55,+52:57:25.5,2,2,64.92740420099098,60.59194271254708,1.22002971545177,-142.67308440151166,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.9332260153967817
1044,J155204.38+042957.0,2951,434,54592,0.0808,62.8,95.7,229,17.86,2,0,15:52:04.38,+04:29:57.0,750,2,1,J155205.56+043057.2,2951,438,54592,0.08,62.8,95.7,229,15.01,1,0,15:52:05.56,+04:30:57.2,2,2,62.73272665403267,95.57893025324692,1.22002971545177,221.3994513256223,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.523589605475929
1045,J155214.38+102130.9,2520,225,54584,0.0722,62.3,85.8,360,16.0,1,1,15:52:14.38,+10:21:30.9,745,2,1,J155217.95+102059.1,2520,237,54584,0.071,62.3,85.8,360,15.93,1,1,15:52:17.95,+10:20:59.1,2,2,61.53217318649896,84.61462961177749,1.22002971545177,334.8263228036275,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.375128249660832
1046,J155327.84+171824.6,2170,174,53875,0.0582,66.5,75.6,160,15.64,2,0,15:53:27.84,+17:18:24.6,807,2,1,J155332.18+171810.9,2170,170,53875,0.0587,66.5,75.6,160,16.02,2,0,15:53:32.18,+17:18:10.9,2,2,63.64525086565473,71.71771024774725,1.22002971545177,-141.24426440522768,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.1268352197893323
1047,J155351.09+293255.3,1390,611,53142,0.0765,35.2,51.0,96,16.8,2,0,15:53:51.09,+29:32:55.3,434,2,1,J155353.03+293235.5,1579,258,53473,0.0768,35.2,51.0,96,16.62,2,0,15:53:53.03,+29:32:35.5,2,2,32.13926512031003,46.593544554492034,1.22002971545177,-83.31398157143856,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.4497389526510298
1048,J155548.02+242911.9,1850,53,53786,0.0705,21.4,28.8,10,16.91,2,0,15:55:48.02,+24:29:11.9,286,2,1,J155549.45+242911.5,1851,335,53524,0.0705,21.4,28.8,10,16.76,0,0,15:55:49.45,+24:29:11.5,2,2,19.524849434009635,26.269111245562623,1.22002971545177,0.0,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.3454194017908994
1049,J155655.79+183831.0,2172,97,54230,0.0608,50.5,59.8,162,15.06,1,1,15:56:55.79,+18:38:31.0,586,2,1,J155659.12+183838.1,2170,609,53875,0.0613,50.5,59.8,162,14.75,2,1,15:56:59.12,+18:38:38.1,2,2,47.85866620821527,56.16585173588292,1.22002971545177,-140.89815908819767,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.1735774559935743
1050,J155747.77+161656.3,2521,565,54538,0.0354,104.1,73.3,468,14.67,1,0,15:57:47.77,+16:16:56.3,1067,2,1,J155749.62+161836.7,2521,566,54538,0.037,104.1,73.3,468,13.11,1,0,15:57:49.62,+16:18:36.7,2,2,103.87294586813137,73.14698734596378,1.22002971545177,-461.68665782970913,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.7041967158496231
1051,J155822.76+180357.5,2170,638,53875,0.0402,109.3,90.5,497,16.56,2,0,15:58:22.76,+18:03:57.5,1083,2,1,J155826.40+180222.7,2170,635,53875,0.042,109.3,90.5,497,14.56,2,0,15:58:26.40,+18:02:22.7,2,2,108.08287321664213,85.93788361550773,1.22002971545177,-516.9528362296534,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.7951110204412607
1052,J155842.98-002655.5,343,109,51692,0.0516,70.0,70.5,16,15.46,1,0,15:58:42.98,-00:26:55.5,853,2,1,J155847.63-002701.2,343,114,51692,0.0515,70.0,70.5,16,16.18,2,0,15:58:47.63,-00:27:01.2,2,2,69.9803759301397,70.46082036582993,1.22002971545177,28.434216092836017,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.006865416615793
1053,J155849.30+145809.1,2521,153,54538,0.0354,84.6,59.5,13,14.7,5,0,15:58:49.30,+14:58:09.1,978,2,1,J155854.11+145853.4,2521,158,54538,0.0354,84.6,59.5,13,14.54,0,0,15:58:54.11,+14:58:53.4,2,2,82.58644543854196,58.15710365151533,1.22002971545177,0.0,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.7041967158496231
1054,J155858.08+275914.8,1391,553,52817,0.0522,39.2,39.9,214,16.07,2,2,15:58:58.08,+27:59:14.8,475,2,1,J155900.65+275907.4,1392,367,52822,0.0514,39.2,39.9,214,16.08,0,2,15:59:00.65,+27:59:07.4,2,2,34.83693831987294,35.458792570264805,1.22002971545177,227.41962864123076,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.017850427746606
1055,J155930.15+170512.0,2196,374,53534,0.1572,7.7,21.0,484,16.63,1,2,15:59:30.15,+17:05:12.0,113,2,1,J155930.41+170518.6,2199,258,53556,0.1553,7.7,21.0,484,17.55,0,2,15:59:30.41,+17:05:18.6,2,2,7.580026378962665,20.602985361279156,1.22002971545177,491.3293980518769,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.7180624883390836
1056,J155957.11+412840.0,1335,388,52824,0.0333,96.7,64.1,69,14.31,1,2,15:59:57.11,+41:28:40.0,1040,2,1,J160003.55+412845.4,1335,438,52824,0.0335,96.7,64.1,69,14.2,1,2,16:00:03.55,+41:28:45.4,2,2,72.57428180612352,48.19579521864636,1.22002971545177,-57.867233830109214,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.6640891789655959
1057,J155957.28+231640.4,1851,246,53524,0.046,89.6,80.9,195,15.55,0,0,15:59:57.28,+23:16:40.4,1007,2,1,J155959.91+231800.8,1851,249,53524,0.0453,89.6,80.9,195,16.9,2,0,15:59:59.91,+23:18:00.8,2,2,88.18835062355302,79.68447347379113,1.22002971545177,200.16255587489854,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.9035714231002897
1058,J160010.68+273618.5,1391,74,52817,0.033,98.6,63.0,298,15.95,0,0,16:00:10.68,+27:36:18.5,1052,2,1,J160017.09+273556.7,1391,71,52817,0.032,98.6,63.0,298,15.27,1,0,16:00:17.09,+27:35:56.7,2,2,87.9513746759655,57.90216277676432,1.22002971545177,289.58830981281426,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.6583428967436852
1059,J160042.95+150812.0,2524,354,54568,0.034,138.5,93.8,8,16.3,2,0,16:00:42.95,+15:08:12.0,1174,2,1,J160051.49+150904.6,2521,553,54538,0.034,138.5,93.8,8,14.37,1,0,16:00:51.49,+15:09:04.6,2,2,134.37420823397133,91.03596997056434,1.22002971545177,0.0,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.6774809776892096
1060,J160128.75+224851.8,1851,203,53524,0.0508,66.6,66.1,35,17.26,0,0,16:01:28.75,+22:48:51.8,808,2,1,J160129.06+224745.4,1851,218,53524,0.0509,66.6,66.1,35,14.46,2,0,16:01:29.06,+22:47:45.4,2,2,66.53821527387211,66.01882429145523,1.22002971545177,-28.45315690376965,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.9921940950733491
1061,J160221.61+430317.7,1170,300,52756,0.0716,60.3,82.8,138,14.7,5,0,16:02:21.61,+43:03:17.7,711,2,1,J160224.92+430243.5,1334,619,52764,0.0721,60.3,82.8,138,16.49,2,0,16:02:24.92,+43:02:43.5,2,2,49.86007514700863,68.04187692895141,1.22002971545177,-139.47846421320352,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.3646565258543057
1062,J160253.12+223533.0,1851,121,53524,0.0874,31.2,51.0,112,17.38,2,0,16:02:53.12,+22:35:33.0,405,2,1,J160254.61+223511.2,1852,317,53534,0.0878,31.2,51.0,112,17.3,2,0,16:02:54.61,+22:35:11.2,2,2,30.0176062684704,49.09329115466846,1.22002971545177,-109.96689587684594,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.6354832132712258
1063,J160256.83+214321.2,2173,537,53874,0.0341,136.4,93.2,76,17.25,2,0,16:02:56.83,+21:43:21.2,1169,2,1,J160303.64+214150.9,2173,532,53874,0.0343,136.4,93.2,76,15.56,1,0,16:03:03.64,+21:41:50.9,2,2,130.99967150440486,89.0001606615965,1.22002971545177,-57.82247093490283,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.6793922430454634
1064,J160352.86+145647.2,2524,437,54568,0.0361,58.7,42.1,51,14.47,0,1,16:03:52.86,+14:56:47.2,682,2,1,J160355.89+145724.4,2524,440,54568,0.0363,58.7,42.1,51,14.89,1,1,16:03:55.89,+14:57:24.4,2,2,57.55030562361713,41.29353808630194,1.22002971545177,-57.710866090557865,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.7175207436145424
1065,J160401.37+000753.3,345,360,51690,0.0592,59.4,69.3,356,16.35,1,0,16:04:01.37,+00:07:53.3,690,2,1,J160404.06+000709.7,344,472,51693,0.0604,59.4,69.3,356,17.06,2,0,16:04:04.06,+00:07:09.7,2,2,59.40601562902809,68.0108255782124,1.22002971545177,-338.55433572145904,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.1448474511894327
1066,J160420.92+225253.9,1851,55,53524,0.0878,41.4,68.0,162,17.49,2,0,16:04:20.92,+22:52:53.9,504,2,1,J160421.60+225213.8,1852,393,53534,0.0872,41.4,68.0,162,16.69,2,0,16:04:21.60,+22:52:13.8,2,2,41.186498616074225,67.63681591935283,1.22002971545177,164.96550468756618,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.642208446749479
1067,J160500.58+082537.7,1729,522,53858,0.1021,35.0,65.8,115,16.23,1,2,16:05:00.58,+08:25:37.7,432,2,1,J160502.91+082535.0,1730,357,53498,0.1025,35.0,65.8,115,16.4,1,2,16:05:02.91,+08:25:35.0,2,2,34.67794914811717,65.14237734201889,1.22002971545177,-108.50040466547324,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.8784956706574956
1068,J160501.37+174632.5,2199,151,53556,0.033,117.3,78.1,111,14.2,1,0,16:05:01.37,+17:46:32.5,1116,2,1,J160507.89+174527.6,2199,111,53556,0.0334,117.3,78.1,111,13.87,1,0,16:05:07.89,+17:45:27.6,2,2,113.51763974346954,74.73353178022182,1.22002971545177,-115.75686751699918,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.6583428967436852
1069,J160505.16+452634.8,1169,629,52753,0.0433,114.7,97.9,56,14.37,1,0,16:05:05.16,+45:26:34.8,1112,2,1,J160512.39+452711.9,1169,635,52753,0.0435,114.7,97.9,56,16.25,1,0,16:05:12.39,+45:27:11.9,2,2,84.64703314432457,72.22674719424793,1.22002971545177,-57.31263125432742,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.8532696836651104
