RA,Dec,Name1,Name2,z1,z2,z1_type,z2_type,RA1,Dec1,RA1_deg,Dec1_deg,RA2,Dec2,RA2_deg,Dec2_deg,Equinox,Coordinate_waveband,Coordinate_Source,System Type,Brightness1,Brightness_band1,Brightness_type1,Brightness2,Brightness_band2,Brightness_type2,Sep,dV,Selection Method,Confirmation Method,Paper(s),BibCode(s),DOI(s),Notes
02:45:46.10,-08:58:42.0,024546.10-085842.0,024546.10-085842.0,0.1484,0.1484,spec,spec,02:45:46.10,-08:58:42.0,41.44208333333333,-8.978333333333333,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
02:46:46.74,-00:12:20.6,024646.74-001220.6,024646.74-001220.6,0.564,0.564,spec,spec,02:46:46.74,-00:12:20.6,41.69474999999999,-0.20572222222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
02:59:51.32,+00:37:45.5,025951.32+003745.5,025951.32+003745.5,0.4711,0.4711,spec,spec,02:59:51.32,+00:37:45.5,44.96383333333333,0.6293055555555556,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
03:05:55.41,+00:21:53.1,030555.41+002153.1,030555.41+002153.1,0.4023,0.4023,spec,spec,03:05:55.41,+00:21:53.1,46.48087499999999,0.36474999999999996,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
03:19:49.72,-06:54:59.2,031949.72-065459.2,031949.72-065459.2,0.7142,0.7142,spec,spec,03:19:49.72,-06:54:59.2,49.95716666666666,-6.916444444444445,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
03:19:59.41,-07:20:48.2,031959.41-072048.2,031959.41-072048.2,0.7044,0.7044,spec,spec,03:19:59.41,-07:20:48.2,49.997541666666656,-7.346722222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
03:28:38.28,-00:03:41.6,032838.28-000341.6,032838.28-000341.6,0.3037,0.3037,spec,spec,03:28:38.28,-00:03:41.6,52.159499999999994,-0.06155555555555556,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.Liu+2014 find significant radial acceleration in the broad Halpha line in this object.
05:26:06.08,+63:02:57.5,052606.08+630257.5,052606.08+630257.5,0.5127,0.5127,spec,spec,05:26:06.08,+63:02:57.5,81.52533333333334,63.049305555555556,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
07:28:18.56,+36:33:10.6,072818.56+363310.6,072818.56+363310.6,0.5247,0.5247,spec,spec,07:28:18.56,+36:33:10.6,112.07733333333333,36.55294444444444,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
07:34:13.90,+32:17:22.8,073413.90+321722.8,073413.90+321722.8,0.3344,0.3344,spec,spec,07:34:13.90,+32:17:22.8,113.55791666666664,32.28966666666666,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
07:39:15.35,+40:14:45.7,073915.35+401445.7,073915.35+401445.7,0.2925,0.2925,spec,spec,07:39:15.35,+40:14:45.7,114.81395833333332,40.246027777777776,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.
07:43:43.59,+20:23:33.8,074343.59+202333.8,074343.59+202333.8,0.7042,0.7042,spec,spec,07:43:43.59,+20:23:33.8,115.93162499999998,20.392722222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
07:45:41.66,+31:42:56.6,074541.66+314256.6,074541.66+314256.6,0.4616,0.4616,spec,spec,07:45:41.66,+31:42:56.6,116.42358333333331,31.715722222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.
07:46:18.94,+19:49:00.6,074618.94+194900.6,074618.94+194900.6,0.263,0.263,spec,spec,07:46:18.94,+19:49:00.6,116.57891666666666,19.81683333333333,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
07:48:19.04,+33:53:10.9,074819.04+335310.9,074819.04+335310.9,0.2809,0.2809,spec,spec,07:48:19.04,+33:53:10.9,117.07933333333332,33.886361111111114,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
07:48:29.91,+33:46:13.9,074829.91+334613.9,074829.91+334613.9,0.3302,0.3302,spec,spec,07:48:29.91,+33:46:13.9,117.12462499999998,33.77052777777778,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
07:49:06.50,+45:10:33.8,074906.50+451033.8,074906.50+451033.8,0.1923,0.1923,spec,spec,07:49:06.50,+45:10:33.8,117.27708333333331,45.17605555555555,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
07:49:48.26,+34:54:44.0,074948.26+345444.0,074948.26+345444.0,0.132,0.132,spec,spec,07:49:48.26,+34:54:44.0,117.45108333333332,34.91222222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
07:51:12.18,+17:43:51.7,075112.18+174351.7,075112.18+174351.7,0.1865,0.1865,spec,spec,07:51:12.18,+17:43:51.7,117.80075,17.731027777777776,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
07:54:09.86,+29:10:35.0,075409.86+291035.0,075409.86+291035.0,0.3405,0.3405,spec,spec,07:54:09.86,+29:10:35.0,118.54108333333332,29.17638888888889,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
07:55:26.32,+34:38:25.2,075526.32+343825.2,075526.32+343825.2,0.6551,0.6551,spec,spec,07:55:26.32,+34:38:25.2,118.85966666666666,34.64033333333333,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
07:57:51.04,+15:09:18.6,075751.04+150918.6,075751.04+150918.6,0.6123,0.6123,spec,spec,07:57:51.04,+15:09:18.6,119.46266666666665,15.155166666666666,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
07:58:19.69,+42:19:35.1,075819.69+421935.1,075819.69+421935.1,0.2116,0.2116,spec,spec,07:58:19.69,+42:19:35.1,119.58204166666665,42.32641666666667,,,,,J2000,Optical,SDSS,Binary AGN Candidate ; Recoil Candidate,-100.0,-100,-100,-100.0,-100,-100,3.46,-154.0,Extreme Velocity Offsets / Radial Velocity Shifts ; Offset Broad Lines,-99,Liu+2014 ; Kim+2016,2014ApJ...789..140L ; 2016ApJ...824..122K,https://doi.org/10.1088/0004-637X/789/2/140 ; https://doi.org/10.3847/0004-637X/824/2/122, 
08:02:02.78,+10:19:43.1,080202.78+101943.1,080202.78+101943.1,0.205,0.205,spec,spec,08:02:02.78,+10:19:43.1,120.51158333333332,10.32863888888889,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.
08:03:59.23,+43:32:58.3,080359.23+433258.3,080359.23+433258.3,0.4489,0.4489,spec,spec,08:03:59.23,+43:32:58.3,120.99679166666665,43.549527777777776,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:05:59.94,+26:06:02.3,080559.94+260602.3,080559.94+260602.3,0.1367,0.1367,spec,spec,08:05:59.94,+26:06:02.3,121.49974999999999,26.10063888888889,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:09:15.51,+48:04:09.6,080915.51+480409.6,080915.51+480409.6,0.4169,0.4169,spec,spec,08:09:15.51,+48:04:09.6,122.31462499999998,48.06933333333334,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:10:10.98,+20:14:21.1,081010.98+201421.1,081010.98+201421.1,0.7309,0.7309,spec,spec,08:10:10.98,+20:14:21.1,122.54574999999997,20.239194444444447,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:10:12.58,+20:36:46.3,081012.58+203646.3,081012.58+203646.3,0.6379,0.6379,spec,spec,08:10:12.58,+20:36:46.3,122.55241666666663,20.612861111111112,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:10:32.72,+56:51:05.2,081032.72+565105.2,081032.72+565105.2,0.276,0.276,spec,spec,08:10:32.72,+56:51:05.2,122.6363333333333,56.851444444444446,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.
08:10:37.12,+12:05:57.6,081037.12+120557.6,081037.12+120557.6,0.4212,0.4212,spec,spec,08:10:37.12,+12:05:57.6,122.65466666666664,12.099333333333334,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:10:58.99,+41:34:02.7,081058.99+413402.7,081058.99+413402.7,0.5065,0.5065,spec,spec,08:10:58.99,+41:34:02.7,122.74579166666663,41.56741666666667,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:10:59.78,+30:04:05.4,081059.78+300405.4,081059.78+300405.4,0.1621,0.1621,spec,spec,08:10:59.78,+30:04:05.4,122.7490833333333,30.068166666666666,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:12:50.86,+36:00:39.9,081250.86+360039.9,081250.86+360039.9,0.6608,0.6608,spec,spec,08:12:50.86,+36:00:39.9,123.21191666666665,36.01108333333333,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:14:41.91,+21:29:18.5,081441.91+212918.5,081441.91+212918.5,0.1626,0.1626,spec,spec,08:14:41.91,+21:29:18.5,123.67462499999996,21.488472222222224,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:16:19.46,+11:39:19.1,081619.46+113919.1,081619.46+113919.1,0.3607,0.3607,spec,spec,08:16:19.46,+11:39:19.1,124.08108333333332,11.655305555555556,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:19:36.68,+20:42:48.4,081936.68+204248.4,081936.68+204248.4,0.6686,0.6686,spec,spec,08:19:36.68,+20:42:48.4,124.90283333333332,20.713444444444445,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:20:34.40,+48:51:56.5,082034.40+485156.5,082034.40+485156.5,0.5133,0.5133,spec,spec,08:20:34.40,+48:51:56.5,125.14333333333333,48.86569444444444,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:27:53.69,+52:17:58.3,082753.69+521758.3,082753.69+521758.3,0.3376,0.3376,spec,spec,08:27:53.69,+52:17:58.3,126.97370833333332,52.299527777777776,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:28:02.14,+51:49:30.6,082802.14+514930.6,082802.14+514930.6,0.3555,0.3555,spec,spec,08:28:02.14,+51:49:30.6,127.00891666666666,51.82516666666667,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:29:30.59,+27:28:22.7,082930.59+272822.7,082930.59+272822.7,0.3211,0.3211,spec,spec,08:29:30.59,+27:28:22.7,127.37745833333332,27.47297222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,18.12,V,apparent mag,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014 ; Guo+2019 ; Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2014ApJ...789..140L ; 2019MNRAS.482.3288G ; 2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,https://doi.org/10.1088/0004-637X/789/2/140 ; https://doi.org/10.1093/mnras/sty2920 ; doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.Liu+2014 find significant radial acceleration in the broad Halpha line in this object.Liu+2014 consider this to be a candidate sub-pc binary due to consistent velocity shifts independently observed in a second broad emission line.
08:29:37.45,+25:56:35.6,082937.45+255635.6,082937.45+255635.6,0.4822,0.4822,spec,spec,08:29:37.45,+25:56:35.6,127.40604166666664,25.94322222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:29:42.94,+28:35:21.5,082942.94+283521.5,082942.94+283521.5,0.2931,0.2931,spec,spec,08:29:42.94,+28:35:21.5,127.42891666666665,28.589305555555555,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:30:22.15,+06:56:29.0,083022.15+065629.0,083022.15+065629.0,0.3994,0.3994,spec,spec,08:30:22.15,+06:56:29.0,127.59229166666665,6.9413888888888895,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:31:32.59,+52:11:42.6,083132.59+521142.6,083132.59+521142.6,0.3952,0.3952,spec,spec,08:31:32.59,+52:11:42.6,127.88579166666665,52.195166666666665,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:33:14.53,+27:48:23.3,083314.53+274823.3,083314.53+274823.3,0.7772,0.7772,spec,spec,08:33:14.53,+27:48:23.3,128.31054166666667,27.806472222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:34:50.97,+09:50:48.4,083450.97+095048.4,083450.97+095048.4,0.6557,0.6557,spec,spec,08:34:50.97,+09:50:48.4,128.71237499999998,9.846777777777778,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:34:56.14,+30:12:19.2,083456.14+301219.2,083456.14+301219.2,0.5061,0.5061,spec,spec,08:34:56.14,+30:12:19.2,128.73391666666663,30.205333333333332,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:39:49.65,+09:25:02.2,083949.65+092502.2,083949.65+092502.2,0.6859,0.6859,spec,spec,08:39:49.65,+09:25:02.2,129.956875,9.417277777777777,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
08:40:47.58,+13:12:23.5,084047.58+131223.5,084047.58+131223.5,0.6802,0.6802,spec,spec,08:40:47.58,+13:12:23.5,130.19824999999997,13.206527777777778,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
