,System Type,Literature Name,Selection Method,Confirmation Method,Name1,z1,z1_type,RA1,Dec1,Coordinate_waveband1,Coordinate_Source1,Equinox1,Brightness1,Brightness_band1,Brightness_type1,Name2,z2,z2_type,RA2,Dec2,Equinox2,Coordinate_waveband2,Coordinate_Source2,Brightness2,Brightness_band2,Brightness_type2,dV,Sep,Sep(kpc),dV_rwp,Paper(s),BibCode(s),DOI(s),Notes
1833,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0746+4302A,0.513,spec,7:46:36.53,+43:2:6.7,,,,18.73,SDSS g PSF ext-corr,asinh,SDSSJ0746+4300B,0.51,spec,7:46:32.81,+43:0:10.1,,,,19.38,SDSS g PSF ext-corr,asinh,593.4496305645239,123.5,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1834,Binary QuasarDual AGN,,Overlapping Plates / Optical Spectroscopy / Fiber Spectroscopy / Optical Imaging,Optical Spectroscopy / Optical Spectroscopy / Fiber Spectroscopy,SDSSJ0747+4318A,0.501,spec,7:47:59.02,+43:18:5.4,,,,19.24,SDSS g PSF ext-corr,asinh,SDSSJ0747+4318B,0.501,spec,7:47:59.66,+43:18:11.5,,,,19.45,SDSS g PSF ext-corr,asinh,0.0,9.2,,,Hennawi+2006 ; Farina+2011 ; Sandrinelli+2014,2006AJ....131....1H ; 2011MNRAS.415.3163F ; 2014MNRAS.444.1835S,https://doi.org/10.1086/498235 ; https://doi.org/10.1111/j.1365-2966.2011.18931.x ; https://doi.org/10.1093/mnras/stu1526,Coordinates not provided by Farina+. This pair is drawn from the SDSS catalogs by Schneider+. Cooordinates drawn from NED instead; caution: AB may not correspond to 1 and 2 as a result.
1835,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0759+2539A,1.195,spec,7:59:15.37,+25:39:51.8,,,,18.67,SDSS g PSF ext-corr,asinh,SDSSJ0759+2539B,1.187,spec,7:59:23.64,+25:39:21.2,,,,19.19,SDSS g PSF ext-corr,asinh,1091.7352932415113,115.9,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1836,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0812+2520A,1.804,spec,8:12:49.56,+25:20:59.0,,,,18.4,SDSS g PSF ext-corr,asinh,SDSSJ0812+2522B,1.809,spec,8:12:47.78,+25:22:42.0,,,,18.83,SDSS g PSF ext-corr,asinh,-532.6915423874055,105.8,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1837,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0823+4459A,0.785,spec,8:23:29.8,+44:59:51.5,,,,19.17,SDSS g PSF ext-corr,asinh,SDSSJ0823+4458B,0.795,spec,8:23:25.27,+44:58:50.4,,,,19.24,SDSS g PSF ext-corr,asinh,-1670.3780283228466,77.7,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1838,Binary QuasarDual AGN,,Overlapping Plates / Optical Spectroscopy / Fiber Spectroscopy / Optical Imaging,Optical Spectroscopy / Optical Spectroscopy / Fiber Spectroscopy,SDSSJ0824+2357A,0.536,spec,8:24:40.61,+23:57:9.9,,,,18.51,SDSS g PSF ext-corr,asinh,SDSSJ0824+2357B,0.535,spec,8:24:39.83,+23:57:20.3,,,,18.67,SDSS g PSF ext-corr,asinh,194.72482468001888,14.9,,,Hennawi+2006 ; Farina+2011 ; Sandrinelli+2014,2006AJ....131....1H ; 2011MNRAS.415.3163F ; 2014MNRAS.444.1835S,https://doi.org/10.1086/498235 ; https://doi.org/10.1111/j.1365-2966.2011.18931.x ; https://doi.org/10.1093/mnras/stu1526,Coordinates not provided by Farina+. This pair is drawn from the SDSS catalogs by Schneider+. Cooordinates drawn from NED instead; caution: AB may not correspond to 1 and 2 as a result.
1839,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0826+2942A,1.065,spec,8:26:4.57,+29:42:12.6,,,,18.78,SDSS g PSF ext-corr,asinh,SDSSJ0825+2942B,1.072,spec,8:25:54.28,+29:42:44.7,,,,19.88,SDSS g PSF ext-corr,asinh,-1011.8414347146572,137.7,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1840,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0840+0526A,2.243,spec,8:40:33.84,+5:26:26.0,,,,19.05,SDSS g PSF ext-corr,asinh,SDSSJ0840+0528B,2.244,spec,8:40:31.37,+5:28:57.8,,,,20.24,SDSS g PSF ext-corr,asinh,-92.18436654686664,156.3,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1841,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0841+3729A,1.211,spec,8:41:13.75,+37:29:31.9,,,,18.46,SDSS g PSF ext-corr,asinh,SDSSJ0841+3730B,1.201,spec,8:41:14.06,+37:30:38.5,,,,18.9,SDSS g PSF ext-corr,asinh,1355.3874160298806,66.7,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1842,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0841+2959A,1.947,spec,8:41:28.11,+29:59:41.2,,,,18.93,SDSS g PSF ext-corr,asinh,SDSSJ0841+3000B,1.96,spec,8:41:19.92,+30:0:43.9,,,,19.67,SDSS g PSF ext-corr,asinh,-1316.059310543506,123.5,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1843,Binary QuasarDual AGN,,Overlapping Plates / Optical Spectroscopy / Fiber Spectroscopy / Optical Imaging,Optical Spectroscopy / Optical Spectroscopy / Fiber Spectroscopy,SDSSJ0845+0711A,0.536,spec,8:45:41.53,+7:11:52.3,,,,18.47,SDSS g PSF ext-corr,asinh,SDSSJ0845+0710B,0.537,spec,8:45:41.19,+7:10:50.3,,,,19.24,SDSS g PSF ext-corr,asinh,-194.59809198659755,62.2,,,Hennawi+2006 ; Farina+2011 ; Sandrinelli+2014,2006AJ....131....1H ; 2011MNRAS.415.3163F ; 2014MNRAS.444.1835S,https://doi.org/10.1086/498235 ; https://doi.org/10.1111/j.1365-2966.2011.18931.x ; https://doi.org/10.1093/mnras/stu1526,Coordinates not provided by Farina+. This pair is drawn from the SDSS catalogs by Schneider+. Cooordinates drawn from NED instead; caution: AB may not correspond to 1 and 2 as a result.
1844,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0851+4111A,1.705,spec,8:51:53.48,+41:11:58.6,,,,18.89,SDSS g PSF ext-corr,asinh,SDSSJ0851+4109B,1.701,spec,8:51:51.29,+41:9:46.0,,,,19.75,SDSS g PSF ext-corr,asinh,442.4710859100349,134.9,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1845,Binary QuasarDual AGN,,Overlapping Plates / Optical Spectroscopy / Fiber Spectroscopy / Optical Imaging,Optical Spectroscopy / Optical Spectroscopy / Fiber Spectroscopy,SDSSJ0856+5111A,0.543,spec,8:56:25.63,+51:11:37.4,,,,18.52,SDSS g PSF ext-corr,asinh,SDSSJ0856+5111B,0.543,spec,8:56:26.71,+51:11:18.2,,,,19.55,SDSS g PSF ext-corr,asinh,0.0,21.8,,,Hennawi+2006 ; Farina+2011 ; Sandrinelli+2014,2006AJ....131....1H ; 2011MNRAS.415.3163F ; 2014MNRAS.444.1835S,https://doi.org/10.1086/498235 ; https://doi.org/10.1111/j.1365-2966.2011.18931.x ; https://doi.org/10.1093/mnras/stu1526,Coordinates not provided by Farina+. This pair is drawn from the SDSS catalogs by Schneider+. Cooordinates drawn from NED instead; caution: AB may not correspond to 1 and 2 as a result.
1846,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0903+3156A,0.906,spec,9:3:35.28,+31:56:4.5,,,,18.85,SDSS g PSF ext-corr,asinh,SDSSJ0903+3158B,0.909,spec,9:3:41.99,+31:58:14.9,,,,19.21,SDSS g PSF ext-corr,asinh,-470.2487262469343,155.8,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1847,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0904+0710A,1.29,spec,9:4:24.21,+7:10:15.9,,,,19.05,SDSS g PSF ext-corr,asinh,SDSSJ0904+0710B,1.293,spec,9:4:33.32,+7:10:33.0,,,,19.7,SDSS g PSF ext-corr,asinh,-391.4464829338061,136.7,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1848,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0906+1001A,1.694,spec,9:6:57.8,+10:1:21.5,,,,17.78,SDSS g PSF ext-corr,asinh,SDSSJ0906+0959B,1.684,spec,9:6:53.59,+9:59:30.4,,,,18.45,SDSS g PSF ext-corr,asinh,1111.9336787656246,127.3,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1849,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0907+0634A,1.434,spec,9:7:28.84,+6:34:22.1,,,,19.85,SDSS g PSF ext-corr,asinh,SDSSJ0907+0634B,1.429,spec,9:7:23.24,+6:34:45.0,,,,20.1,SDSS g PSF ext-corr,asinh,614.8461524084169,86.6,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1850,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0907+5203A,0.952,spec,9:7:43.96,+52:3:22.8,,,,19.02,SDSS g PSF ext-corr,asinh,SDSSJ0907+5203B,0.954,spec,9:7:35.29,+52:3:52.8,,,,19.3,SDSS g PSF ext-corr,asinh,-306.1955162405818,85.4,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1851,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0908+0626A,1.573,spec,9:8:16.84,+6:26:7.4,,,,19.33,SDSS g PSF ext-corr,asinh,SDSSJ0908+0627B,1.586,spec,9:8:12.98,+6:27:11.2,,,,20.19,SDSS g PSF ext-corr,asinh,-1506.871610286541,85.9,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1852,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0909+0002A,1.872,spec,9:9:24.01,+0:2:11.0,,,,16.68,SDSS g PSF ext-corr,asinh,SDSSJ0909+0002B,1.888,spec,9:9:23.13,+0:2:4.0,,,,20.06,SDSS g PSF ext-corr,asinh,-1661.0982939946414,15.0,,,Hennawi+2006 ; Kirkman+2008 ; Gattano+2014,2006AJ....131....1H ; 2008MNRAS.391.1457K ; 2014A&A...564A.117G,https://doi.org/10.1086/498235 ; https://doi.org/10.1111/j.1365-2966.2008.13994.x ; https://doi.org/10.1051/0004-6361/201323238,
1853,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0911+4704A,1.65,spec,9:11:58.28,+47:4:43.6,,,,19.44,SDSS g PSF ext-corr,asinh,SDSSJ0911+4703B,1.649,spec,9:11:48.38,+47:3:6.1,,,,19.12,SDSS g PSF ext-corr,asinh,112.85147739257287,140.5,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1854,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0916+0220A,1.49,spec,9:16:57.72,+2:20:14.8,,,,18.97,SDSS g PSF ext-corr,asinh,SDSSJ0916+0221B,1.494,spec,9:16:56.06,+2:21:37.6,,,,19.96,SDSS g PSF ext-corr,asinh,-479.9354854084788,86.4,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1855,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0918+4611A,1.893,spec,9:18:32.2,+46:11:38.2,,,,18.97,SDSS g PSF ext-corr,asinh,SDSSJ0918+4609B,1.889,spec,9:18:40.45,+46:9:48.4,,,,18.96,SDSS g PSF ext-corr,asinh,413.6974844712157,139.3,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1856,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0921+0912A,1.773,spec,9:21:47.78,+9:12:17.5,,,,19.37,SDSS g PSF ext-corr,asinh,SDSSJ0921+0913B,1.778,spec,9:21:52.45,+9:13:51.6,,,,20.26,SDSS g PSF ext-corr,asinh,-538.6412491668798,116.8,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1857,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0922+3651A,1.627,spec,9:22:11.56,+36:51:20.2,,,,18.29,SDSS g PSF ext-corr,asinh,SDSSJ0922+3649B,1.622,spec,9:22:21.22,+36:49:35.6,,,,18.64,SDSS g PSF ext-corr,asinh,569.6317940466391,156.1,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1858,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0931+0315A,1.154,spec,9:31:38.28,+3:15:10.2,,,,18.92,SDSS g PSF ext-corr,asinh,SDSSJ0931+0315B,1.164,spec,9:31:31.37,+3:15:18.3,,,,20.14,SDSS g PSF ext-corr,asinh,-1384.8929892180006,103.8,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1859,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0935+5512A,1.802,spec,9:35:55.37,+55:12:40.5,,,,20.05,SDSS g PSF ext-corr,asinh,SDSSJ0935+5511B,1.793,spec,9:35:51.45,+55:11:15.0,,,,20.19,SDSS g PSF ext-corr,asinh,961.9278058922778,91.9,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1860,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0936+4455A,1.215,spec,9:36:53.67,+44:55:12.4,,,,19.76,SDSS g PSF ext-corr,asinh,SDSSJ0936+4453B,1.217,spec,9:36:57.65,+44:53:15.3,,,,20.76,SDSS g PSF ext-corr,asinh,-269.8555407148433,124.5,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1861,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0947+5830A,0.935,spec,9:47:35.06,+58:30:46.7,,,,17.78,SDSS g PSF ext-corr,asinh,SDSSJ0947+5830B,0.946,spec,9:47:51.56,+58:30:28.1,,,,20.16,SDSS g PSF ext-corr,asinh,-1694.910372810691,130.6,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1862,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0949+3939A,0.664,spec,9:49:42.44,+39:39:26.2,,,,18.97,SDSS g PSF ext-corr,asinh,SDSSJ0949+3936B,0.653,spec,9:49:39.93,+39:36:42.9,,,,20.06,SDSS g PSF ext-corr,asinh,1983.095465530484,165.8,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1863,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0954+3638A,1.899,spec,9:54:38.92,+36:38:51.0,,,,19.3,SDSS g PSF ext-corr,asinh,SDSSJ0954+3640B,1.907,spec,9:54:38.72,+36:40:15.5,,,,0.0,SDSS g PSF ext-corr,asinh,-823.9736337018691,84.5,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1864,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ0955+0616A,1.279,spec,9:55:56.38,+6:16:42.5,,,,18.07,SDSS g PSF ext-corr,asinh,SDSSJ0955+0617B,1.271,spec,9:55:59.03,+6:17:1.9,,,,20.29,SDSS g PSF ext-corr,asinh,1051.425321037542,44.0,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1865,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,2QZJ1004-0232A,0.516,spec,10:4:44.06,-2:32:40.3,,,,20.57,SDSS g PSF ext-corr,asinh,2QZJ1004-0235B,0.523,spec,10:4:45.67,-2:35:8.2,,,,18.89,SDSS g PSF ext-corr,asinh,-1377.4194770870076,149.9,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1866,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1005+0245A,1.484,spec,10:5:13.76,+2:45:10.3,,,,18.73,SDSS g PSF ext-corr,asinh,SDSSJ1005+0245B,1.478,spec,10:5:23.32,+2:45:36.1,,,,19.9,SDSS g PSF ext-corr,asinh,723.0944687322103,145.5,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1867,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1005+0259A,0.907,spec,10:5:52.25,+2:59:2.3,,,,18.91,SDSS g PSF ext-corr,asinh,SDSSJ1005+0301B,0.897,spec,10:5:46.86,+3:1:16.3,,,,20.29,SDSS g PSF ext-corr,asinh,1572.0185790195765,156.5,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1868,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,2QZJ1015-0213A,1.577,spec,10:15:42.07,-2:13:21.3,,,,20.46,SDSS g PSF ext-corr,asinh,2QZJ1015-0214B,1.561,spec,10:15:45.23,-2:14:17.3,,,,19.98,SDSS g PSF ext-corr,asinh,1862.1851336967384,73.3,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1869,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1016+4040A,2.982,spec,10:16:1.51,+40:40:52.9,,,,19.45,SDSS g PSF ext-corr,asinh,SDSSJ1016+4040B,3.001,spec,10:16:5.84,+40:40:5.8,,,,20.39,SDSS g PSF ext-corr,asinh,-1423.266395883115,68.2,,,Hennawi+2006 ; Kirkman+2008,2006AJ....131....1H ; 2008MNRAS.391.1457K,https://doi.org/10.1086/498235 ; https://doi.org/10.1111/j.1365-2966.2008.13994.x,
1870,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1016+4531A,1.385,spec,10:16:9.92,+45:31:43.1,,,,19.36,SDSS g PSF ext-corr,asinh,SDSSJ1016+4533B,1.377,spec,10:16:2.68,+45:33:16.5,,,,20.44,SDSS g PSF ext-corr,asinh,1004.6170722840463,120.4,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1871,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1016+4532A,1.381,spec,10:16:20.14,+45:32:57.7,,,,17.71,SDSS g PSF ext-corr,asinh,SDSSJ1016+4531B,1.385,spec,10:16:9.92,+45:31:43.1,,,,19.36,SDSS g PSF ext-corr,asinh,-501.8880224727351,130.8,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1872,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1017+5627A,1.539,spec,10:17:3.18,+56:27:16.4,,,,19.15,SDSS g PSF ext-corr,asinh,SDSSJ1017+5627B,1.531,spec,10:17:10.54,+56:27:48.2,,,,19.19,SDSS g PSF ext-corr,asinh,943.5873942480564,68.8,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1873,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1027+5225A,1.326,spec,10:27:40.99,+52:25:5.1,,,,19.33,SDSS g PSF ext-corr,asinh,SDSSJ1027+5226B,1.338,spec,10:27:25.95,+52:26:37.2,,,,20.71,SDSS g PSF ext-corr,asinh,-1538.5832968633351,165.5,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1874,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1027+0030A,1.128,spec,10:27:53.84,+0:30:55.4,,,,18.33,SDSS g PSF ext-corr,asinh,2QZJ1027+0028B,1.14,spec,10:27:50.97,+0:28:33.2,,,,19.25,SDSS g PSF ext-corr,asinh,-1681.3362869323498,148.6,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1875,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,2QZJ1028-0134A,2.294,spec,10:28:32.61,-1:34:47.5,,,,20.49,SDSS g PSF ext-corr,asinh,2QZJ1028-0136B,2.31,spec,10:28:27.15,-1:36:40.8,,,,20.19,SDSS g PSF ext-corr,asinh,-1448.8103933609748,139.8,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1876,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,2QZJ1032+0114A,1.893,spec,10:32:0.43,+1:14:21.9,,,,20.4,SDSS g PSF ext-corr,asinh,2QZJ1032+0112B,1.879,spec,10:32:6.59,+1:12:56.2,,,,19.74,SDSS g PSF ext-corr,asinh,1450.4419174106872,126.1,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1877,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1032+0140A,1.463,spec,10:32:44.65,+1:40:20.5,,,,18.86,SDSS g PSF ext-corr,asinh,2QZJ1032+0139B,1.45,spec,10:32:43.17,+1:39:30.0,,,,20.46,SDSS g PSF ext-corr,asinh,1582.3215083368498,55.1,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1878,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1034+6417A,1.157,spec,10:34:55.5,+64:17:45.4,,,,19.54,SDSS g PSF ext-corr,asinh,SDSSJ1035+6418B,1.155,spec,10:35:5.53,+64:18:5.3,,,,20.32,SDSS g PSF ext-corr,asinh,277.3654319813505,68.2,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1879,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1037+0402A,1.086,spec,10:37:48.37,+4:2:42.2,,,,17.92,SDSS g PSF ext-corr,asinh,SDSSJ1037+0402B,1.097,spec,10:37:43.97,+4:2:33.8,,,,18.81,SDSS g PSF ext-corr,asinh,-1572.544707534293,66.3,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1880,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,2QZJ1039+0146A,0.885,spec,10:39:51.52,+1:46:25.2,,,,19.51,SDSS g PSF ext-corr,asinh,2QZJ1039+0144B,0.884,spec,10:39:47.04,+1:44:41.8,,,,18.97,SDSS g PSF ext-corr,asinh,158.66276410274372,123.3,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1881,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,2QZJ1039-0129A,0.731,spec,10:39:58.72,-1:29:50.0,,,,19.2,SDSS g PSF ext-corr,asinh,2QZJ1040-0130B,0.721,spec,10:40:0.67,-1:30:59.2,,,,20.15,SDSS g PSF ext-corr,asinh,1732.3145472408903,75.1,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1882,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1042+4041A,1.751,spec,10:42:12.56,+40:41:22.8,,,,19.22,SDSS g PSF ext-corr,asinh,SDSSJ1041+4042B,1.745,spec,10:41:58.98,+40:42:15.0,,,,0.0,SDSS g PSF ext-corr,asinh,652.8376498855022,163.0,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1883,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1044+6352A,1.535,spec,10:44:14.0,+63:52:47.0,,,,20.5,SDSS g PSF ext-corr,asinh,SDSSJ1044+6353B,1.535,spec,10:44:14.88,+63:53:59.0,,,,20.41,SDSS g PSF ext-corr,asinh,0.0,72.2,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1884,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1047+5024A,1.351,spec,10:47:18.18,+50:24:8.6,,,,18.89,SDSS g PSF ext-corr,asinh,SDSSJ1047+5022B,1.361,spec,10:47:22.17,+50:22:2.3,,,,19.25,SDSS g PSF ext-corr,asinh,-1269.0944538955666,132.0,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1885,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1052+6042A,1.629,spec,10:52:28.21,+60:42:10.0,,,,20.44,SDSS g PSF ext-corr,asinh,SDSSJ1052+6042B,1.636,spec,10:52:20.12,+60:42:41.7,,,,20.4,SDSS g PSF ext-corr,asinh,-795.060322996809,67.4,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1886,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1055+4757A,0.54,spec,10:55:49.1,+47:57:35.9,,,,18.9,SDSS g PSF ext-corr,asinh,SDSSJ1055+4755B,0.532,spec,10:55:44.86,+47:55:12.8,,,,18.89,SDSS g PSF ext-corr,asinh,1557.281105678247,149.3,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1887,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1101+0550A,0.828,spec,11:1:49.86,+5:50:33.6,,,,18.95,SDSS g PSF ext-corr,asinh,SDSSJ1101+0552B,0.827,spec,11:1:51.37,+5:52:36.2,,,,19.13,SDSS g PSF ext-corr,asinh,163.61147886077774,124.6,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1888,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1103+0318A,1.943,spec,11:3:57.72,+3:18:8.3,,,,18.36,SDSS g PSF ext-corr,asinh,SDSSJ1104+0318B,1.926,spec,11:4:1.49,+3:18:17.5,,,,19.04,SDSS g PSF ext-corr,asinh,1732.1374521163,57.3,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
1889,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1107+0033A,1.879,spec,11:7:25.7,+0:33:53.9,,,,18.94,SDSS g PSF ext-corr,asinh,2QZJ1107+0034B,1.882,spec,11:7:27.08,+0:34:7.6,,,,20.04,SDSS g PSF ext-corr,asinh,-311.4041856474807,24.8,,,Hennawi+2006 ; Kirkman+2008 ; Tytler+2009,2006AJ....131....1H ; 2008MNRAS.391.1457K ; 2009MNRAS.392.1539T,https://doi.org/10.1086/498235 ; https://doi.org/10.1111/j.1365-2966.2008.13994.x ; https://doi.org/10.1111/j.1365-2966.2008.13994.x,
1890,Binary Quasar,,Overlapping Plates,Optical Spectroscopy,SDSSJ1113-0044A,1.487,spec,11:13:44.85,-0:44:11.7,,,,18.82,SDSS g PSF ext-corr,asinh,2QZJ1113-0044B,1.5,spec,11:13:55.66,-0:44:7.5,,,,19.39,SDSS g PSF ext-corr,asinh,-1558.8424250607254,162.3,,,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,
