System Type,Name1,Name2,Selection Method,Confirmation Method,z1,z1_type,z2,z2_type,RA1,Dec1,RA1_deg,Dec1_deg,RA2,Dec2,RA2_deg,Dec2_deg,Equinox1,Coordinate_waveband1,Coordinate_Source1,Equinox2,Coordinate_waveband2,Coordinate_Source2,Brightness1,Brightness_band1,Brightness_type1,Brightness2,Brightness_band2,Brightness_type2,Sep,dV,Paper(s),BibCode(s),DOI(s),ra1_sexagesimal,dec1_sexagesimal,ra2_sexagesimal,dec2_sexagesimal
Binary Quasar,SDSSJ0048-1051A,SDSSJ0048-1051B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,1.555,spec,1.56,spec,0:48:0.77,-10:51:48.6,12.003208333333331,-10.8635,0:48:0.96,-10:51:46.2,12.004,-10.862833333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,20.52,SDSS g PSF ext-corr,asinh,20.05,SDSS g PSF ext-corr,asinh,3.6,-584.5546711513671,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0054-0946A,SDSSJ0054-0946B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.127,spec,2.11,spec,0:54:8.47,-9:46:38.3,13.535291666666666,-9.777305555555557,0:54:8.04,-9:46:25.7,13.533499999999998,-9.773805555555557,J2000,Optical,SDSS,J2000,Optical,SDSS,17.9,SDSS g PSF ext-corr,asinh,20.7,SDSS g PSF ext-corr,asinh,14.1,1629.9381873601515,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0117+3153A,SDSSJ0117+3153B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.626,spec,2.64,spec,1:17:8.39,+31:53:38.7,19.28495833333333,31.894083333333334,1:17:7.52,+31:53:41.2,19.28133333333333,31.894777777777776,J2000,Optical,SDSS,J2000,Optical,SDSS,20.42,SDSS g PSF ext-corr,asinh,19.77,SDSS g PSF ext-corr,asinh,11.3,-1152.2115220410003,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0201+0032A,SDSSJ0201+0032B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.299,spec,2.293,spec,2:1:43.49,+0:32:22.7,30.431208333333327,0.5396388888888889,2:1:42.25,+0:32:18.5,30.42604166666666,0.5384722222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,19.42,SDSS g PSF ext-corr,asinh,20.33,SDSS g PSF ext-corr,asinh,19.0,544.2956655812224,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0248+0009A,SDSSJ0248+0009B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,1.641,spec,1.64,spec,2:48:20.8,+0:9:56.7,42.08666666666666,0.16575,2:48:21.26,+0:9:57.3,42.088583333333325,0.16591666666666666,J2000,Optical,SDSS,J2000,Optical,SDSS,19.26,SDSS g PSF ext-corr,asinh,20.73,SDSS g PSF ext-corr,asinh,6.9,113.23612546071516,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0332-0722A,SDSSJ0332-0722B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.102,spec,2.112,spec,3:32:38.38,-7:22:15.9,53.15991666666666,-7.371083333333333,3:32:37.19,-7:22:19.6,53.154958333333326,-7.372111111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,20.35,SDSS g PSF ext-corr,asinh,20.63,SDSS g PSF ext-corr,asinh,18.1,-962.3406040146976,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0846+2749A,SDSSJ0846+2749B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.119,spec,2.114,spec,8:46:31.77,+27:49:21.9,131.632375,27.82275,8:46:30.38,+27:49:18.1,131.62658333333334,27.821694444444443,J2000,Optical,SDSS,J2000,Optical,SDSS,19.69,SDSS g PSF ext-corr,asinh,19.87,SDSS g PSF ext-corr,asinh,18.8,479.70448836016936,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0939+5953A,SDSSJ0939+5953B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.527,spec,2.53,spec,9:39:48.78,+59:53:48.7,144.95325,59.89686111111111,9:39:46.56,+59:53:20.7,144.944,59.88908333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,19.86,SDSS g PSF ext-corr,asinh,18.68,SDSS g PSF ext-corr,asinh,32.6,-254.2156264405671,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0955+6045A,SDSSJ0955+6045B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,0.716,spec,0.719,spec,9:55:24.37,+60:45:51.0,148.85154166666663,60.76416666666667,9:55:25.37,+60:45:33.8,148.85570833333333,60.759388888888886,J2000,Optical,SDSS,J2000,Optical,SDSS,20.37,SDSS g PSF ext-corr,asinh,20.65,SDSS g PSF ext-corr,asinh,18.6,-522.2703439901161,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0959+5449A,SDSSJ0959+5449B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,1.954,spec,1.956,spec,9:59:7.46,+54:49:6.7,149.78108333333333,54.81852777777778,9:59:7.05,+54:49:8.4,149.77937499999996,54.819,J2000,Optical,SDSS,J2000,Optical,SDSS,20.07,SDSS g PSF ext-corr,asinh,20.61,SDSS g PSF ext-corr,asinh,3.9,-202.36884315278317,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1010+0416A,SDSSJ1010+0416B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,1.51,spec,1.51,spec,10:10:4.98,+4:16:36.2,152.52074999999996,4.276722222222222,10:10:4.37,+4:16:21.6,152.51820833333332,4.272666666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,20.08,SDSS g PSF ext-corr,asinh,20.19,SDSS g PSF ext-corr,asinh,17.2,0.0,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1014+0920A,SDSSJ1014+0921B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.293,spec,2.291,spec,10:14:11.43,+9:20:47.7,153.54762499999998,9.346583333333333,10:14:10.29,+9:21:1.7,153.54287499999998,9.350472222222223,J2000,Optical,SDSS,J2000,Optical,SDSS,19.14,SDSS g PSF ext-corr,asinh,20.27,SDSS g PSF ext-corr,asinh,22.0,181.65247412516382,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1028+3929A,SDSSJ1028+3929B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,1.895,spec,1.885,spec,10:28:43.67,+39:29:36.9,157.1819583333333,39.49358333333333,10:28:44.3,+39:29:34.8,157.1845833333333,39.493,J2000,Optical,SDSS,J2000,Optical,SDSS,19.89,SDSS g PSF ext-corr,asinh,20.8,SDSS g PSF ext-corr,asinh,7.5,1034.5989793016802,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,2QZJ1056-0059A,SDSSJ1056-0059B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.132,spec,2.128,spec,10:56:44.89,-0:59:33.4,164.18704166666666,-0.9926111111111111,10:56:45.25,-0:59:38.1,164.18854166666665,-0.9939166666666666,J2000,Optical,SDSS,J2000,Optical,SDSS,19.93,SDSS g PSF ext-corr,asinh,20.8,SDSS g PSF ext-corr,asinh,7.2,382.1084701860737,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1123+0037A,SDSSJ1123+0037B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,1.172,spec,1.17,spec,11:23:10.96,+0:37:45.2,170.79566666666665,0.6292222222222222,11:23:7.21,+0:37:45.7,170.78004166666662,0.6293611111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,19.03,SDSS g PSF ext-corr,asinh,20.29,SDSS g PSF ext-corr,asinh,56.3,275.4490433548333,Hennawi+2006 ; Vignali+2018,2006AJ....131....1H ; 2018MNRAS.477..780V,https://doi.org/10.1086/498235 ; https://doi.org/10.1093/mnras/sty682,,,,
Binary Quasar,SDSSJ1124+5710A,SDSSJ1124+5710B,Optical Imaging,Slit Optical Spectroscopy,2.311,spec,2.311,spec,11:24:55.24,+57:10:57.0,171.23016666666666,57.1825,11:24:55.44,+57:10:58.4,171.23099999999997,57.18288888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,18.66,SDSS g PSF ext-corr,asinh,19.83,SDSS g PSF ext-corr,asinh,2.2,0.0,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1225+5644A,SDSSJ1225+5644B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.379,spec,2.39,spec,12:25:45.73,+56:44:40.7,186.44054166666663,56.74463888888889,12:25:45.24,+56:44:45.1,186.43849999999998,56.74586111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,19.33,SDSS g PSF ext-corr,asinh,20.56,SDSS g PSF ext-corr,asinh,6.0,-971.7805626872989,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1254+6104A,SDSSJ1254+6104B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.051,spec,2.041,spec,12:54:21.98,+61:4:22.0,193.59158333333332,61.07277777777778,12:54:20.52,+61:4:36.0,193.58549999999997,61.07666666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,19.06,SDSS g PSF ext-corr,asinh,19.56,SDSS g PSF ext-corr,asinh,17.6,981.6125881251619,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1259+1241A,SDSSJ1259+1241B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.189,spec,2.18,spec,12:59:55.62,+12:41:53.8,194.98174999999995,12.698277777777777,12:59:55.46,+12:41:51.0,194.9810833333333,12.6975,J2000,Optical,SDSS,J2000,Optical,SDSS,19.99,SDSS g PSF ext-corr,asinh,19.89,SDSS g PSF ext-corr,asinh,3.6,845.0289296666747,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1303+5100A,SDSSJ1303+5100B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,1.684,spec,1.686,spec,13:3:26.17,+51:0:47.5,195.85904166666666,51.013194444444444,13:3:26.13,+51:0:51.3,195.85887499999998,51.01425,J2000,Optical,SDSS,J2000,Optical,SDSS,20.32,SDSS g PSF ext-corr,asinh,20.6,SDSS g PSF ext-corr,asinh,3.8,-222.7187773000546,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1310+6208A,SDSSJ1310+6208B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.058,spec,2.039,spec,13:10:37.89,+62:8:21.6,197.65787499999996,62.13933333333333,13:10:31.96,+62:8:43.5,197.63316666666665,62.14541666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,18.77,SDSS g PSF ext-corr,asinh,20.5,SDSS g PSF ext-corr,asinh,46.9,1863.521348520715,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1337+6012A,SDSSJ1337+6012B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,1.727,spec,1.721,spec,13:37:13.13,+60:12:6.7,204.3047083333333,60.201861111111114,13:37:13.08,+60:12:9.8,204.3045,60.20272222222223,J2000,Optical,SDSS,J2000,Optical,SDSS,18.58,SDSS g PSF ext-corr,asinh,20.02,SDSS g PSF ext-corr,asinh,3.1,658.5895095607686,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1349+1227A,SDSSJ1349+1227B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,1.722,spec,1.722,spec,13:49:29.84,+12:27:7.0,207.37433333333328,12.451944444444443,13:49:30.0,+12:27:8.8,207.37499999999997,12.452444444444444,J2000,Optical,SDSS,J2000,Optical,SDSS,17.75,SDSS g PSF ext-corr,asinh,19.26,SDSS g PSF ext-corr,asinh,3.0,0.0,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1400+1232A,SDSSJ1400+1232B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.053,spec,2.068,spec,14:0:52.07,+12:32:35.2,210.2169583333333,12.543111111111111,14:0:52.56,+12:32:48.0,210.21899999999997,12.546666666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,20.28,SDSS g PSF ext-corr,asinh,20.42,SDSS g PSF ext-corr,asinh,14.6,-1465.43802195789,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1405+4447A,SDSSJ1405+4447B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.226,spec,2.246,spec,14:5:1.94,+44:47:59.9,211.2580833333333,44.79997222222222,14:5:2.41,+44:47:54.4,211.26004166666664,44.79844444444444,J2000,Optical,SDSS,J2000,Optical,SDSS,18.15,SDSS g PSF ext-corr,asinh,20.13,SDSS g PSF ext-corr,asinh,7.4,-1847.9427979689538,Hennawi+2006 ; Vignali+2018,2006AJ....131....1H ; 2018MNRAS.477..780V,https://doi.org/10.1086/498235 ; https://doi.org/10.1093/mnras/sty682,,,,
Binary Quasar,SDSSJ1409+3919A,SDSSJ1409+3919B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.078,spec,2.083,spec,14:9:53.74,+39:20:0.0,212.47391666666667,39.333333333333336,14:9:53.88,+39:19:53.4,212.47449999999998,39.331500000000005,J2000,Optical,SDSS,J2000,Optical,SDSS,20.22,SDSS g PSF ext-corr,asinh,20.91,SDSS g PSF ext-corr,asinh,6.8,-485.31050652742147,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1432-0106A,SDSSJ1432-0106B,Optical Imaging,Slit Optical Spectroscopy,2.082,spec,2.082,spec,14:32:29.24,-1:6:16.1,218.1218333333333,-1.1044722222222223,14:32:28.95,-1:6:13.6,218.120625,-1.103777777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,17.68,SDSS g PSF ext-corr,asinh,20.95,SDSS g PSF ext-corr,asinh,5.1,0.0,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1530+5304A,SDSSJ1530+5304B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,1.531,spec,1.533,spec,15:30:38.56,+53:4:4.2,232.66066666666663,53.06783333333334,15:30:38.82,+53:4:0.8,232.66174999999996,53.06688888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,20.54,SDSS g PSF ext-corr,asinh,20.67,SDSS g PSF ext-corr,asinh,4.1,-236.17689838990182,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1546+5134A,SDSSJ1546+5134B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.949,spec,2.93,spec,15:46:10.55,+51:34:29.5,236.54395833333334,51.57486111111111,15:46:14.24,+51:34:5.0,236.5593333333333,51.56805555555556,J2000,Optical,SDSS,J2000,Optical,SDSS,20.57,SDSS g PSF ext-corr,asinh,19.43,SDSS g PSF ext-corr,asinh,42.2,1442.0527894439913,Hennawi+2006 ; Hennawi+2010,2006AJ....131....1H ; 2010ApJ...719.1672H,https://doi.org/10.1086/498235 ; https://doi.org/10.1088/0004-637X/719/2/1672,,,,
Binary Quasar,SDSSJ1719+2549A,SDSSJ1719+2549B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.172,spec,2.17,spec,17:19:46.66,+25:49:41.2,259.9444166666666,25.82811111111111,17:19:45.87,+25:49:51.3,259.94112499999994,25.830916666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,19.93,SDSS g PSF ext-corr,asinh,19.74,SDSS g PSF ext-corr,asinh,14.7,188.58402413390812,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1723+5904A,SDSSJ1723+5904B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,1.604,spec,1.597,spec,17:23:17.42,+59:4:46.8,260.8225833333333,59.07966666666667,17:23:17.3,+59:4:43.2,260.8220833333333,59.07866666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,19.04,SDSS g PSF ext-corr,asinh,20.43,SDSS g PSF ext-corr,asinh,3.7,804.8437641518093,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ2128-0617A,SDSSJ2128-0617B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.065,spec,2.062,spec,21:28:57.38,-6:17:50.9,322.23908333333327,-6.297472222222222,21:28:57.74,-6:17:57.2,322.2405833333333,-6.299222222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,19.88,SDSS g PSF ext-corr,asinh,19.96,SDSS g PSF ext-corr,asinh,8.3,292.8022800555746,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ2214+1326A,SDSSJ2214+1326B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,2.002,spec,1.995,spec,22:14:27.03,+13:26:57.0,333.612625,13.449166666666667,22:14:26.79,+13:26:52.3,333.61162499999995,13.447861111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,20.15,SDSS g PSF ext-corr,asinh,20.37,SDSS g PSF ext-corr,asinh,5.8,698.014723477497,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ2220+1247A,SDSSJ2220+1247B,Optical Imaging / Optical Colors,Slit Optical Spectroscopy,1.987,spec,2.003,spec,22:20:30.26,+12:47:33.5,335.12608333333327,12.792638888888888,22:20:29.53,+12:47:45.1,335.1230416666666,12.795861111111112,J2000,Optical,SDSS,J2000,Optical,SDSS,19.99,SDSS g PSF ext-corr,asinh,20.81,SDSS g PSF ext-corr,asinh,15.9,-1597.3174848098072,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ2348+0057A,SDSSJ2348+0057B,Optical Imaging,Slit Optical Spectroscopy,2.157,spec,2.157,spec,23:48:19.59,+0:57:21.5,357.081625,0.9559722222222222,23:48:19.19,+0:57:17.5,357.0799583333333,0.954861111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,18.78,SDSS g PSF ext-corr,asinh,20.57,SDSS g PSF ext-corr,asinh,7.1,0.0,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0740+2926A,SDSSJ0740+2926B,Optical Imaging,Slit Optical Spectroscopy,0.978,spec,0.98,spec,7:40:13.45,+29:26:48.4,115.05604166666666,29.44677777777778,7:40:13.43,+29:26:45.7,115.05595833333332,29.44602777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,18.46,SDSS g PSF ext-corr,asinh,19.67,SDSS g PSF ext-corr,asinh,2.6,-302.17273739786566,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1035+0752A,SDSSJ1035+0752B,Optical Imaging,Slit Optical Spectroscopy,1.216,spec,1.218,spec,10:35:19.37,+7:52:58.0,158.83070833333332,7.882777777777778,10:35:19.23,+7:52:56.4,158.83012499999998,7.882333333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,19.13,SDSS g PSF ext-corr,asinh,20.42,SDSS g PSF ext-corr,asinh,2.7,-269.7338197265595,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1138+6807A,SDSSJ1138+6807B,Optical Imaging,Slit Optical Spectroscopy,0.769,spec,0.774,spec,11:38:9.21,+68:7:38.8,174.53837499999997,68.12744444444444,11:38:8.89,+68:7:36.9,174.53704166666665,68.12691666666666,J2000,Optical,SDSS,J2000,Optical,SDSS,17.98,SDSS g PSF ext-corr,asinh,19.74,SDSS g PSF ext-corr,asinh,2.6,-843.9159032425526,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1508+3328A,SDSSJ1508+3328B,Optical Imaging,Slit Optical Spectroscopy,0.878,spec,0.878,spec,15:8:42.21,+33:28:2.6,227.17587499999996,33.46738888888889,15:8:42.22,+33:28:5.5,227.1759166666666,33.46819444444445,J2000,Optical,SDSS,J2000,Optical,SDSS,17.78,SDSS g PSF ext-corr,asinh,20.36,SDSS g PSF ext-corr,asinh,2.9,0.0,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1600+0000A,SDSSJ1600+0000B,Optical Imaging,Slit Optical Spectroscopy,1.011,spec,1.011,spec,16:0:15.5,+0:0:45.5,240.06458333333327,0.012638888888888889,16:0:15.5,+0:0:45.5,240.06458333333327,0.012638888888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,19.11,SDSS g PSF ext-corr,asinh,0.0,SDSS g PSF ext-corr,asinh,1.9,0.0,Pindor+2006 ; Hennawi+2006,2006AJ....131...41P ; 2006AJ....131....1H,https://doi.org/10.1086/497965 ; https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0003-0103A,SDSSJ0003-0101B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,0.914,spec,0.909,spec,0:3:50.76,-1:3:59.5,0.9614999999999999,-1.0665277777777777,0:3:56.57,-1:1:31.7,0.9857083333333333,-1.0254722222222221,J2000,Optical,SDSS,J2000,Optical,SDSS,19.53,SDSS g PSF ext-corr,asinh,19.87,SDSS g PSF ext-corr,asinh,171.6,782.1069540977336,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0012+0052A,SDSSJ0012+0053B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.634,spec,1.649,spec,0:12:1.88,+0:52:59.7,3.007833333333333,0.88325,0:12:2.35,+0:53:14.1,3.0097916666666666,0.88725,J2000,Optical,SDSS,J2000,Optical,SDSS,20.82,SDSS g PSF ext-corr,asinh,20.82,SDSS g PSF ext-corr,asinh,16.0,-1697.8852333943696,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0014+0112A,SDSSJ0014+0113B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,2.173,spec,2.179,spec,0:14:20.18,+1:12:12.7,3.584083333333333,1.2035277777777778,0:14:27.94,+1:13:33.2,3.6164166666666664,1.225888888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,19.93,SDSS g PSF ext-corr,asinh,20.66,SDSS g PSF ext-corr,asinh,141.5,-564.8609569658316,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0014-0028A,SDSSJ0014-0029B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.924,spec,1.92,spec,0:14:53.36,-0:28:27.6,3.7223333333333333,-0.47433333333333333,0:14:57.58,-0:29:39.1,3.7399166666666663,-0.49419444444444444,J2000,Optical,SDSS,J2000,Optical,SDSS,19.37,SDSS g PSF ext-corr,asinh,19.47,SDSS g PSF ext-corr,asinh,95.4,409.3085009196567,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0025-1048A,SDSSJ0025-1051B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,2.405,spec,2.386,spec,0:25:46.94,-10:48:54.3,6.4455833333333326,-10.815083333333334,0:25:44.61,-10:51:37.6,6.435875,-10.860444444444443,J2000,Optical,SDSS,J2000,Optical,SDSS,19.86,SDSS g PSF ext-corr,asinh,20.24,SDSS g PSF ext-corr,asinh,166.9,1673.0836491280015,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0033-0018A,SDSSJ0033-0018B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,0.688,spec,0.699,spec,0:33:33.62,-0:18:58.2,8.390083333333333,-0.31616666666666665,0:33:25.4,-0:18:29.7,8.355833333333333,-0.30824999999999997,J2000,Optical,SDSS,J2000,Optical,SDSS,18.04,SDSS g PSF ext-corr,asinh,19.68,SDSS g PSF ext-corr,asinh,126.5,-1942.111195278168,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0044+0018A,SDSSJ0044+0019B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.872,spec,1.88,spec,0:44:39.33,+0:18:22.9,11.163874999999997,0.3063611111111111,0:44:34.09,+0:19:3.5,11.142041666666664,0.31763888888888886,J2000,Optical,SDSS,J2000,Optical,SDSS,18.36,SDSS g PSF ext-corr,asinh,19.14,SDSS g PSF ext-corr,asinh,88.6,-831.7091004754673,Hennawi+2006 ; Kirkman+2008 ; Tytler+2009,2006AJ....131....1H ; 2008MNRAS.391.1457K ; 2009MNRAS.392.1539T,https://doi.org/10.1086/498235 ; https://doi.org/10.1111/j.1365-2966.2008.13994.x ; https://doi.org/10.1111/j.1365-2966.2008.14159.x,,,,
Binary Quasar,SDSSJ0049+0003A,SDSSJ0049+0004B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.33,spec,1.336,spec,0:49:50.92,+0:3:30.1,12.462166666666665,0.058361111111111114,0:49:55.91,+0:4:24.8,12.482958333333332,0.07355555555555555,J2000,Optical,SDSS,J2000,Optical,SDSS,19.75,SDSS g PSF ext-corr,asinh,20.0,SDSS g PSF ext-corr,asinh,92.8,-768.9657237743787,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0106+0024A,SDSSJ0106+0023B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.017,spec,1.019,spec,1:6:43.11,+0:24:35.1,16.679625,0.40975,1:6:54.05,+0:23:45.0,16.72520833333333,0.39583333333333337,J2000,Optical,SDSS,J2000,Optical,SDSS,19.88,SDSS g PSF ext-corr,asinh,20.23,SDSS g PSF ext-corr,asinh,171.7,-296.33293020572887,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0117-0030A,SDSSJ0117-0029B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.826,spec,1.824,spec,1:17:31.09,-0:30:2.3,19.37954166666666,-0.5006388888888889,1:17:27.57,-0:29:11.7,19.364874999999994,-0.4865833333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,20.53,SDSS g PSF ext-corr,asinh,20.36,SDSS g PSF ext-corr,asinh,73.1,211.68138940481353,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
