SDSS1,z1,dV,rmag1,RA1,Dec1,SDSS2,z2,rmag2,RA2,Dec2,System Type,Selection Method,Name1,Name2,RA1_deg,Dec1_deg,RA2_deg,Dec2_deg,Equinox1,Coordinate_waveband1,Coordinate_Source1,Equinox2,Coordinate_waveband2,Coordinate_Source2,Sep,Sep(kpc),dV_rwp,z1_type,z2_type,Paper(s),BibCode(s),DOI(s),Notes,Confirmation Method,Brightness1,Brightness_band1,Brightness_type1,Brightness2,Brightness_band2,Brightness_type2
J151614.19+154114.9,0.0361,263.0,16.25,15:16:14.19,+15:41:14.9,J151614.38+154138.9,0.037,15.13,15:16:14.38,+15:41:38.9,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J151614.19+154114.9,J151614.38+154138.9,229.05912499999997,15.687472222222222,229.05991666666665,15.694138888888888,J2000,Optical,SDSS,J2000,Optical,SDSS,24.156332753417853,17.332669840232708,-259.6111613355984,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J151622.40+085251.8,0.0331,6.0,15.63,15:16:22.40,+08:52:51.8,J151625.08+085047.1,0.0331,15.09,15:16:25.08,+08:50:47.1,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J151622.40+085251.8,J151625.08+085047.1,229.0933333333333,8.881055555555555,229.1045,8.846416666666666,J2000,Optical,SDSS,J2000,Optical,SDSS,130.87307438276636,86.41009736909743,0.0,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J151711.15+032105.8,0.037,305.0,14.25,15:17:11.15,+03:21:05.8,J151714.90+032203.8,0.0359,15.82,15:17:14.90,+03:22:03.8,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J151711.15+032105.8,J151714.90+032203.8,229.2964583333333,3.351611111111111,229.3120833333333,3.367722222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,80.7291512519054,59.305134309734065,317.3331153288685,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J151713.75+071106.2,0.0382,171.0,15.24,15:17:13.75,+07:11:06.2,J151720.39+070953.5,0.0376,16.32,15:17:20.39,+07:09:53.5,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J151713.75+071106.2,J151720.39+070953.5,229.30729166666663,7.1850555555555555,229.3349583333333,7.164861111111112,J2000,Optical,SDSS,J2000,Optical,SDSS,122.68127920062801,92.91364693445313,172.84900762273327,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J151713.79+343714.6,0.0612,140.0,16.02,15:17:13.79,+34:37:14.6,J151714.30+343702.2,0.0617,16.63,15:17:14.30,+34:37:02.2,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J151713.79+343714.6,J151714.30+343702.2,229.3074583333333,34.62072222222222,229.3095833333333,34.61727777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,13.906616386380618,16.420136894080578,-140.84506260949672,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J151720.82+503309.7,0.0752,369.0,15.95,15:17:20.82,+50:33:09.7,J151721.83+503302.4,0.0739,16.19,15:17:21.83,+50:33:02.4,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J151720.82+503309.7,J151721.83+503302.4,229.33674999999997,50.55269444444444,229.3409583333333,50.550666666666665,J2000,Optical,SDSS,J2000,Optical,SDSS,12.081000877179136,17.2427630112764,361.73268602769303,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J151807.01+064323.3,0.0472,45.0,15.72,15:18:07.01,+06:43:23.3,J151809.47+064434.9,0.0474,15.4,15:18:09.47,+06:44:34.9,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J151807.01+064323.3,J151809.47+064434.9,229.52920833333332,6.723138888888889,229.5394583333333,6.743027777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,80.43291007566626,74.46664310802016,-57.099206965394764,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J151826.25+051309.2,0.0378,16.0,14.73,15:18:26.25,+05:13:09.2,J151829.08+051443.1,0.0377,15.61,15:18:29.08,+05:14:43.1,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J151826.25+051309.2,J151829.08+051443.1,229.609375,5.219222222222222,229.62116666666665,5.245305555555555,J2000,Optical,SDSS,J2000,Optical,SDSS,102.97682556398463,77.21053076646403,28.812334310380653,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J151833.64+113652.2,0.0861,162.0,16.65,15:18:33.64,+11:36:52.2,J151835.43+113654.9,0.0855,17.5,15:18:35.43,+11:36:54.9,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J151833.64+113652.2,J151835.43+113654.9,229.64016666666666,11.6145,229.64762499999998,11.61525,J2000,Optical,SDSS,J2000,Optical,SDSS,26.43842179005691,42.66056305871855,165.22378550832556,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J151906.79+010242.4,0.0526,89.0,14.79,15:19:06.79,+01:02:42.4,J151909.75+010347.2,0.0529,15.89,15:19:09.75,+01:03:47.2,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J151906.79+010242.4,J151909.75+010347.2,229.77829166666663,1.0451111111111113,229.79062499999995,1.0631111111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,78.5476466964914,80.52429689127615,-85.20541266105066,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J151923.71+003459.8,0.1551,70.0,17.72,15:19:23.71,+00:34:59.8,J151924.21+003455.1,0.1554,17.19,15:19:24.21,+00:34:55.1,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J151923.71+003459.8,J151924.21+003455.1,229.84879166666664,0.5832777777777778,229.85087499999997,0.5819722222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,8.850660076033584,23.790664341753715,-77.64552996124422,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J151930.41+324620.2,0.1156,192.0,17.0,15:19:30.41,+32:46:20.2,J151930.77+324602.5,0.1148,16.74,15:19:30.77,+32:46:02.5,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J151930.41+324620.2,J151930.77+324602.5,229.87670833333328,32.772277777777774,229.8782083333333,32.76736111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,18.27312363399014,38.27039832216821,214.49064672397012,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J151941.50+544933.3,0.1161,368.0,17.64,15:19:41.50,+54:49:33.3,J151941.52+544928.8,0.1148,17.46,15:19:41.52,+54:49:28.8,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J151941.50+544933.3,J151941.52+544928.8,229.92291666666662,54.82591666666667,229.92299999999994,54.82466666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,4.503317361574843,9.466955250521277,348.4691093371007,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152024.54+325134.6,0.062,38.0,14.73,15:20:24.54,+32:51:34.6,J152026.66+325044.2,0.0621,15.13,15:20:26.66,+32:50:44.2,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152024.54+325134.6,J152026.66+325044.2,230.10225,32.859611111111114,230.1110833333333,32.84561111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,57.0421587859347,68.1683954760304,-28.153100074136457,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152041.34+490623.6,0.0383,33.0,14.1,15:20:41.34,+49:06:23.6,J152047.84+490739.2,0.0382,14.85,15:20:47.84,+49:07:39.2,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152041.34+490623.6,J152047.84+490739.2,230.17224999999996,49.10655555555556,230.19933333333333,49.12755555555555,J2000,Optical,SDSS,J2000,Optical,SDSS,98.93306247510132,75.11492467481366,28.798458878567555,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152042.74+332450.8,0.0809,124.0,16.75,15:20:42.74,+33:24:50.8,J152043.78+332448.2,0.0805,16.3,15:20:43.78,+33:24:48.2,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152042.74+332450.8,J152043.78+332448.2,230.1780833333333,33.41411111111111,230.18241666666663,33.41338888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,13.278598061446504,20.253820256978756,110.66900703598542,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152054.94+084043.1,0.0748,122.0,16.96,15:20:54.94,+08:40:43.1,J152057.78+083957.3,0.0743,16.09,15:20:57.78,+08:39:57.3,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152054.94+084043.1,J152057.78+083957.3,230.22891666666663,8.678638888888889,230.24075,8.665916666666668,J2000,Optical,SDSS,J2000,Optical,SDSS,62.21849204151948,88.37097952818706,139.12799954189708,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152124.31+000650.9,0.0762,23.0,16.08,15:21:24.31,+00:06:50.9,J152124.37+000701.5,0.0761,16.5,15:21:24.37,+00:07:01.5,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152124.31+000650.9,J152124.37+000701.5,230.3512916666666,0.1141388888888889,230.35154166666663,0.11708333333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,10.638138779977412,15.367411888770375,27.78423076286395,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152131.56+074425.8,0.0425,467.0,14.94,15:21:31.56,+07:44:25.8,J152136.39+074420.7,0.0441,15.72,15:21:36.39,+07:44:20.7,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152131.56+074425.8,J152136.39+074420.7,230.38149999999996,7.7405,230.40162499999997,7.739083333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,71.97089926555923,60.33338892112372,-458.5447318232304,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152132.87+111831.8,0.1275,40.0,17.97,15:21:32.87,+11:18:31.8,J152133.04+111832.9,0.1274,17.64,15:21:33.04,+11:18:32.9,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152132.87+111831.8,J152133.04+111832.9,230.3869583333333,11.308833333333334,230.38766666666663,11.30913888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,2.731747637189494,6.225714709475389,26.520023008737738,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152210.73+331354.0,0.0817,92.0,17.56,15:22:10.73,+33:13:54.0,J152211.95+331354.5,0.0814,17.38,15:22:11.95,+33:13:54.5,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152210.73+331354.0,J152211.95+331354.5,230.54470833333332,33.23166666666667,230.54979166666666,33.23180555555556,J2000,Optical,SDSS,J2000,Optical,SDSS,15.31539818278823,23.56965269470977,82.93652468649334,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152224.96+023403.4,0.0837,435.0,16.11,15:22:24.96,+02:34:03.4,J152226.41+023355.6,0.0821,16.6,15:22:26.41,+02:33:55.6,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152224.96+023403.4,J152226.41+023355.6,230.60399999999996,2.567611111111111,230.61004166666666,2.565444444444444,J2000,Optical,SDSS,J2000,Optical,SDSS,23.085794730493138,36.313288499282585,441.77646957943864,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152233.71+292759.7,0.0747,94.0,16.96,15:22:33.71,+29:27:59.7,J152234.35+292737.3,0.0744,16.91,15:22:34.35,+29:27:37.3,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152233.71+292759.7,J152234.35+292737.3,230.6404583333333,29.466583333333332,230.643125,29.460361111111112,J2000,Optical,SDSS,J2000,Optical,SDSS,23.908644832177274,33.91679309096437,83.47680261696664,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152305.03+111441.8,0.0549,100.0,14.22,15:23:05.03,+11:14:41.8,J152307.80+111509.3,0.0545,15.88,15:23:07.80,+11:15:09.3,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152305.03+111441.8,J152307.80+111509.3,230.77095833333328,11.244944444444444,230.78249999999997,11.252583333333334,J2000,Optical,SDSS,J2000,Optical,SDSS,49.1625819801004,52.460786185919915,113.3971704744043,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152351.61+335212.7,0.0796,106.0,17.26,15:23:51.61,+33:52:12.7,J152351.72+335207.4,0.0792,16.96,15:23:51.72,+33:52:07.4,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152351.61+335212.7,J152351.72+335207.4,230.96504166666665,33.870194444444444,230.9655,33.868722222222225,J2000,Optical,SDSS,J2000,Optical,SDSS,5.474205799463529,8.228038258520174,110.80229376875354,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152356.41+204538.3,0.0406,435.0,15.47,15:23:56.41,+20:45:38.3,J152403.42+204613.8,0.0421,16.52,15:24:03.42,+20:46:13.8,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152356.41+204538.3,J152403.42+204613.8,230.98504166666663,20.760638888888888,231.01424999999998,20.7705,J2000,Optical,SDSS,J2000,Optical,SDSS,104.53201729598098,83.90155762314915,-430.69070663689735,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152402.82+301440.5,0.0621,100.0,16.25,15:24:02.82,+30:14:40.5,J152403.11+301448.0,0.0625,17.06,15:24:03.11,+30:14:48.0,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152402.82+301440.5,J152403.11+301448.0,231.01174999999998,30.244583333333335,231.0129583333333,30.246666666666666,J2000,Optical,SDSS,J2000,Optical,SDSS,8.388769273034159,10.040012135346862,-112.58589453135392,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152433.36+274311.6,0.0681,192.0,15.59,15:24:33.36,+27:43:11.6,J152435.84+274221.7,0.0674,17.18,15:24:35.84,+27:42:21.7,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152433.36+274311.6,J152435.84+274221.7,231.13899999999998,27.71988888888889,231.14933333333332,27.706027777777777,J2000,Optical,SDSS,J2000,Optical,SDSS,59.78774766501825,77.91968673861074,196.01964646335438,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152448.13+314208.0,0.0808,310.0,16.12,15:24:48.13,+31:42:08.0,J152450.14+314137.9,0.0819,15.95,15:24:50.14,+31:41:37.9,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152448.13+314208.0,J152450.14+314137.9,231.20054166666665,31.702222222222222,231.20891666666662,31.69386111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,39.54820565598572,60.25523505268418,-304.15676230114605,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152512.43-014840.1,0.0277,177.0,15.08,15:25:12.43,-01:48:40.1,J152516.39-014907.6,0.0271,14.64,15:25:16.39,-01:49:07.6,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152512.43-014840.1,J152516.39-014907.6,231.30179166666662,-1.8111388888888889,231.31829166666665,-1.8187777777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,65.42989155271906,36.387826767297994,174.6155194702828,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152624.50+295459.4,0.0825,75.0,17.16,15:26:24.50,+29:54:59.4,J152627.53+295448.4,0.0828,16.38,15:26:27.53,+29:54:48.4,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152624.50+295459.4,J152627.53+295448.4,231.6020833333333,29.9165,231.6147083333333,29.913444444444444,J2000,Optical,SDSS,J2000,Optical,SDSS,40.901459918579484,63.50273410956029,-82.85225906631733,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152625.65+314711.7,0.0761,41.0,15.81,15:26:25.65,+31:47:11.7,J152626.61+314816.1,0.0759,17.54,15:26:26.61,+31:48:16.1,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152625.65+314711.7,J152626.61+314816.1,231.60687499999997,31.786583333333336,231.610875,31.804472222222223,J2000,Optical,SDSS,J2000,Optical,SDSS,65.55268316174809,94.5814185171107,55.576207698405604,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152706.83+340407.4,0.0908,111.0,15.83,15:27:06.83,+34:04:07.4,J152708.29+340356.6,0.0904,16.86,15:27:08.29,+34:03:56.6,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152706.83+340407.4,J152708.29+340356.6,231.7784583333333,34.06872222222223,231.78454166666663,34.06572222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,21.112923975892407,35.73245838362485,109.66440122668801,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152746.19+045253.4,0.0418,69.0,14.59,15:27:46.19,+04:52:53.4,J152749.18+045124.4,0.042,14.46,15:27:49.18,+04:51:24.4,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152746.19+045253.4,J152749.18+045124.4,231.94245833333332,4.881500000000001,231.9549166666666,4.856777777777777,J2000,Optical,SDSS,J2000,Optical,SDSS,99.58930735018089,82.17936758480353,-57.395142959144174,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152813.29+165435.3,0.1273,191.0,14.7,15:28:13.29,+16:54:35.3,J152815.88+165442.0,0.128,17.7,15:28:15.88,+16:54:42.0,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152813.29+165435.3,J152815.88+165442.0,232.05537499999997,16.909805555555554,232.06616666666665,16.911666666666665,J2000,Optical,SDSS,J2000,Optical,SDSS,37.76910978031932,85.96103736373476,-185.60721840727058,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152813.74+035539.1,0.0375,115.0,15.62,15:28:13.74,+03:55:39.1,J152818.94+035707.6,0.0379,16.59,15:28:18.94,+03:57:07.6,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152813.74+035539.1,J152818.94+035707.6,232.05724999999998,3.9275277777777777,232.07891666666663,3.9521111111111114,J2000,Optical,SDSS,J2000,Optical,SDSS,117.84535665066707,87.68888738284652,-115.25488634216637,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152814.49+311456.1,0.0779,64.0,16.06,15:28:14.49,+31:14:56.1,J152814.51+311451.4,0.0777,17.54,15:28:14.51,+31:14:51.4,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152814.49+311456.1,J152814.51+311451.4,232.060375,31.248916666666666,232.06045833333332,31.247611111111112,J2000,Optical,SDSS,J2000,Optical,SDSS,4.706992787988897,6.937478369931595,55.48339161735612,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152816.52-021232.7,0.1061,127.0,17.58,15:28:16.52,-02:12:32.7,J152817.33-021213.1,0.1056,17.83,15:28:17.33,-02:12:13.1,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152816.52-021232.7,J152817.33-021213.1,232.06883333333332,-2.2090833333333335,232.0722083333333,-2.203638888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,23.055665261529143,44.80112492323576,135.19011833381347,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152826.45+223710.0,0.1218,421.0,17.27,15:28:26.45,+22:37:10.0,J152826.67+223730.0,0.1233,17.37,15:28:26.67,+22:37:30.0,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152826.45+223710.0,J152826.67+223730.0,232.1102083333333,22.619444444444444,232.111125,22.625,J2000,Optical,SDSS,J2000,Optical,SDSS,20.230638524209688,44.32962862195221,-399.53659061576445,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152839.21+303721.0,0.0669,115.0,15.8,15:28:39.21,+30:37:21.0,J152842.60+303801.0,0.0673,16.78,15:28:42.60,+30:38:01.0,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152839.21+303721.0,J152842.60+303801.0,232.16337499999997,30.6225,232.17749999999998,30.63361111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,59.283995109645645,76.00844278315196,-112.07946377912738,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J152943.14+095023.9,0.0785,189.0,17.55,15:29:43.14,+09:50:23.9,J152943.84+094942.2,0.0792,16.84,15:29:43.84,+09:49:42.2,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J152943.14+095023.9,J152943.84+094942.2,232.42974999999996,9.839972222222222,232.43266666666662,9.828388888888888,J2000,Optical,SDSS,J2000,Optical,SDSS,42.964215537009565,63.766719747188276,-194.00285301159198,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J153131.38+291950.9,0.0659,109.0,15.55,15:31:31.38,+29:19:50.9,J153134.53+291922.7,0.0655,16.98,15:31:34.53,+29:19:22.7,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J153131.38+291950.9,J153134.53+291922.7,232.88074999999998,29.330805555555557,232.89387499999998,29.322972222222223,J2000,Optical,SDSS,J2000,Optical,SDSS,49.922139078095206,63.122740652001475,112.22670149918511,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J153156.59+092634.2,0.0335,103.0,16.44,15:31:56.59,+09:26:34.2,J153203.82+092658.6,0.0332,14.79,15:32:03.82,+09:26:58.6,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J153156.59+092634.2,J153203.82+092658.6,232.98579166666664,9.442833333333333,233.01591666666664,9.44961111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,109.72674115790046,73.28843471120047,86.80504970241002,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
