z1,z2,Name1,Name2,z2_type,RA,Dec,RA1,Dec1,RA1_deg,Dec1_deg,RA2,Dec2,RA2_deg,Dec2_deg,Equinox1,Coordinate_waveband1,Coordinate_Source1,Equinox2,Coordinate_waveband2,Coordinate_Source2,System Type,Brightness1,Brightness_band1,Brightness_type1,Brightness2,Brightness_band2,Brightness_type2,Sep,dV,Selection Method,Confirmation Method,Paper(s),BibCode(s),DOI(s),Notes,z1_type
1.187,-99.0,SDSSJ120457.12+043241.0,SDSSJ120456.64+043245.7,-99,-99,-99,12:04:57.12,+04:32:41.0,181.23799999999997,4.544722222222222,12:04:56.64,+04:32:45.7,181.23599999999996,4.546027777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,8.55,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.618,1.554,SDSSJ121002.47+495312.7,SDSSJ121002.28+495253.1,-99,-99,-99,12:10:02.47,+49:53:12.7,182.51029166666663,49.88686111111111,12:10:02.28,+49:52:53.1,182.50949999999997,49.88141666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,19.74,7398.712401434133,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.894,1.78,SDSSJ121636.02+543159.2,SDSSJ121637.35+543158.2,-99,-99,-99,12:16:36.02,+54:31:59.2,184.15008333333333,54.53311111111111,12:16:37.35,+54:31:58.2,184.155625,54.53283333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,11.57,12009.95626080966,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.2,1.195,SDSSJ121647.22+495720.4,SDSSJ121647.62+495710.6,-99,-99,-99,12:16:47.22,+49:57:20.4,184.19674999999998,49.95566666666667,12:16:47.62,+49:57:10.6,184.19841666666665,49.95294444444445,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,10.53,680.3176632903542,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.959,-99.0,SDSSJ122126.47+572414.0,SDSSJ122126.69+572416.6,-99,-99,-99,12:21:26.47,+57:24:14.0,185.36029166666663,57.403888888888886,12:21:26.69,+57:24:16.6,185.3612083333333,57.40461111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,3.12,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
2.055,2.041,SDSSJ125422.00+610421.6,SDSSJ125420.54+610435.6,-99,-99,-99,12:54:22.00,+61:04:21.6,193.59166666666664,61.07266666666667,12:54:20.54,+61:04:35.6,193.58558333333332,61.07655555555556,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,17.61,1373.3523365581636,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.747,-99.0,SDSSJ131008.97+660350.3,SDSSJ131008.54+660349.6,-99,-99,-99,13:10:08.97,+66:03:50.3,197.53737499999997,66.06397222222222,13:10:08.54,+66:03:49.6,197.5355833333333,66.06377777777777,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,2.74,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.274,-99.0,SDSSJ132732.66-031645.7,SDSSJ132733.00-031644.3,-99,-99,-99,13:27:32.66,-03:16:45.7,201.88608333333332,-3.279361111111111,13:27:33.00,-03:16:44.3,201.88749999999996,-3.278972222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,5.31,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.872,0.978,SDSSJ133945.37+000946.1,SDSSJ133945.06+001004.4,-99,-99,-99,13:39:45.37,+00:09:46.1,204.93904166666664,0.16280555555555554,13:39:45.06,+00:10:04.4,204.93774999999997,0.1678888888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,18.85,106607.03660297931,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.71,-99.0,SDSSJ134702.84+032233.4,SDSSJ134703.70+032238.4,-99,-99,-99,13:47:02.84,+03:22:33.4,206.76183333333333,3.3759444444444444,13:47:03.70,+03:22:38.4,206.76541666666662,3.3773333333333335,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,13.8,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.586,-99.0,SDSSJ134918.53-015734.8,SDSSJ134919.32-015736.9,-99,-99,-99,13:49:18.53,-01:57:34.8,207.3272083333333,-1.9596666666666667,13:49:19.32,-01:57:36.9,207.33049999999997,-1.96025,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,12.01,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
0.791,-99.0,SDSSJ135418.26+585935.9,SDSSJ135418.10+585951.7,-99,-99,-99,13:54:18.26,+58:59:35.9,208.57608333333332,58.99330555555556,13:54:18.10,+58:59:51.7,208.57541666666665,58.99769444444445,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,15.82,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.595,-99.0,SDSSJ135752.15+051544.7,SDSSJ135751.03+051545.5,-99,-99,-99,13:57:52.15,+05:15:44.7,209.46729166666663,5.262416666666667,13:57:51.03,+05:15:45.5,209.46262499999997,5.262638888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,16.78,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.479,1.81,SDSSJ140016.87+542131.7,SDSSJ140016.19+542136.6,-99,-99,-99,14:00:16.87,+54:21:31.7,210.07029166666663,54.358805555555556,14:00:16.19,+54:21:36.6,210.0674583333333,54.36016666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,7.72,-37278.46117459614,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.409,0.61,SDSSJ142359.48+545250.8,SDSSJ142400.00+545248.7,-99,-99,-99,14:23:59.48,+54:52:50.8,215.99783333333332,54.88077777777778,14:24:00.00,+54:52:48.7,215.99999999999997,54.88019444444444,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,4.94,114365.63974880951,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.665,-99.0,SDSSJ142541.12+021018.7,SDSSJ142542.27+021010.1,-99,-99,-99,14:25:41.12,+02:10:18.7,216.4213333333333,2.171861111111111,14:25:42.27,+02:10:10.1,216.42612499999998,2.1694722222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,19.27,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.148,-99.0,SDSSJ142944.25+042202.6,SDSSJ142944.18+042205.6,-99,-99,-99,14:29:44.25,+04:22:02.6,217.43437499999996,4.367388888888889,14:29:44.18,+04:22:05.6,217.4340833333333,4.368222222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,3.2,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.818,0.427,SDSSJ143433.45+613752.7,SDSSJ143432.68+613737.0,-99,-99,-99,14:34:33.45,+61:37:52.7,218.63937499999997,61.63130555555556,14:34:32.68,+61:37:37.0,218.63616666666664,61.62694444444445,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,16.59,176952.34495216364,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
2.122,-99.0,SDSSJ143735.94+033334.3,SDSSJ143736.44+033326.9,-99,-99,-99,14:37:35.94,+03:33:34.3,219.39974999999998,3.5595277777777774,14:37:36.44,+03:33:26.9,219.40183333333331,3.557472222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,10.55,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.112,-99.0,SDSSJ144104.91+044348.4,SDSSJ144104.58+044350.8,-99,-99,-99,14:41:04.91,+04:43:48.4,220.27045833333332,4.730111111111111,14:41:04.58,+04:43:50.8,220.26908333333333,4.730777777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,5.48,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
0.757,-99.0,SDSSJ150319.42+475206.8,SDSSJ150319.46+475209.7,-99,-99,-99,15:03:19.42,+47:52:06.8,225.83091666666667,47.86855555555556,15:03:19.46,+47:52:09.7,225.8310833333333,47.86936111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,2.84,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.564,-99.0,SDSSJ151519.40-001103.4,SDSSJ151519.94-001049.3,-99,-99,-99,15:15:19.40,-00:11:03.4,228.83083333333332,-0.18427777777777776,15:15:19.94,-00:10:49.3,228.83308333333332,-0.1803611111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,16.36,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.337,-99.0,SDSSJ152510.00+602828.1,SDSSJ152510.45+602833.3,-99,-99,-99,15:25:10.00,+60:28:28.1,231.29166666666663,60.474472222222225,15:25:10.45,+60:28:33.3,231.2935416666666,60.47591666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,6.19,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
2.054,-99.0,SDSSJ154148.81+523051.9,SDSSJ154148.93+523053.6,-99,-99,-99,15:41:48.81,+52:30:51.9,235.453375,52.51441666666667,15:41:48.93,+52:30:53.6,235.45387499999998,52.51488888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,1.94,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
2.195,-99.0,SDSSJ155723.93+492607.5,SDSSJ155723.79+492551.1,-99,-99,-99,15:57:23.93,+49:26:07.5,239.3497083333333,49.43541666666666,15:57:23.79,+49:25:51.1,239.349125,49.430861111111106,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,16.46,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.785,1.844,SDSSJ160547.59+511330.2,SDSSJ160546.66+511322.6,-99,-99,-99,16:05:47.59,+51:13:30.2,241.44829166666662,51.22505555555556,16:05:46.66,+51:13:22.6,241.4444166666666,51.222944444444444,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,11.63,-6267.209864634327,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.126,-99.0,SDSSJ160914.86+380728.1,SDSSJ160914.85+380730.0,-99,-99,-99,16:09:14.86,+38:07:28.1,242.31191666666663,38.124472222222224,16:09:14.85,+38:07:30.0,242.31187499999993,38.125,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,1.93,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.541,-99.0,SDSSJ162602.40+334030.0,SDSSJ162603.61+334025.9,-99,-99,-99,16:26:02.40,+33:40:30.0,246.51,33.675,16:26:03.61,+33:40:25.9,246.51504166666663,33.67386111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,15.65,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
0.926,0.906,SDSSJ162902.59+372430.8,SDSSJ162902.63+372435.1,-99,-99,-99,16:29:02.59,+37:24:30.8,247.26079166666668,37.40855555555555,16:29:02.63,+37:24:35.1,247.26095833333332,37.409749999999995,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,4.35,3121.000578564346,-99,-99,Inada+2008 ; Rusu+2019,2008AJ....135..496I ; 2019MNRAS.486.4987R,https://doi.org/10.1088/0004-6256/135/2/496 ; https://doi.org/10.1093/mnras/stz1142,-99,-99
1.498,-99.0,SDSSJ165248.93+352134.1,SDSSJ165250.29+352141.6,-99,-99,-99,16:52:48.93,+35:21:34.1,253.20387499999998,35.35947222222222,16:52:50.29,+35:21:41.6,253.20954166666667,35.361555555555555,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,18.26,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
0.654,-99.0,SDSSJ172633.52+530300.4,SDSSJ172633.44+530302.0,-99,-99,-99,17:26:33.52,+53:03:00.4,261.63966666666664,53.05011111111111,17:26:33.44,+53:03:02.0,261.6393333333333,53.050555555555555,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,1.7,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.903,-99.0,SDSSJ203845.35+005532.1,SDSSJ203846.08+005541.4,-99,-99,-99,20:38:45.35,+00:55:32.1,309.6889583333333,0.9255833333333333,20:38:46.08,+00:55:41.4,309.69199999999995,0.9281666666666666,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,14.32,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.46,-99.0,SDSSJ203955.67-054102.8,SDSSJ203955.63-054044.7,-99,-99,-99,20:39:55.67,-05:41:02.8,309.98195833333324,-5.684111111111111,20:39:55.63,-05:40:44.7,309.9817916666666,-5.679083333333334,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,18.08,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.549,-99.0,SDSSJ204030.52-003015.9,SDSSJ204030.71-003010.5,-99,-99,-99,20:40:30.52,-00:30:15.9,310.12716666666665,-0.5044166666666666,20:40:30.71,-00:30:10.5,310.1279583333333,-0.5029166666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,6.04,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.432,0.83,SDSSJ204113.41-060158.5,SDSSJ204114.12-060149.0,-99,-99,-99,20:41:13.41,-06:01:58.5,310.30587499999996,-6.032916666666667,20:41:14.12,-06:01:49.0,310.3088333333333,-6.030277777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,14.19,82814.21584269656,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
1.577,-99.0,SDSSJ210706.22-062506.7,SDSSJ210706.31-062503.2,-99,-99,-99,21:07:06.22,-06:25:06.7,316.7759166666666,-6.418527777777778,21:07:06.31,-06:25:03.2,316.7762916666666,-6.4175555555555555,J2000,Optical,SDSS,J2000,Optical,SDSS,Dual AGN Candidate,-100,-100,-100,-100,-100,-100,3.71,-99.0,-99,-99,Inada+2008,2008AJ....135..496I,https://doi.org/10.1088/0004-6256/135/2/496,-99,-99
