System Type,Selection Method,Confirmation Method,Name1,z1,z1_type,RA1,Dec1,RA1_deg,Dec1_deg,Equinox1,Coordinate_waveband1,Coordinate_Source1,rmag1,Brightness1,Brightness_band1,Brightness_type1,Name2,z2,z2_type,RA2,Dec2,RA2_deg,Dec2_deg,Equinox2,rmag2,Coordinate_waveband2,Coordinate_Source2,Brightness2,Brightness_band2,Brightness_type2,dV,Sep,Sep(kpc),Paper(s),BibCode(s),DOI(s),Notes
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J152528.50+015242.7,,spec,15:25:28.50,+01:52:42.7,231.36874999999995,1.8785277777777776,,,,,15.94,SDSS r-band,mag,J152528.50+015242.7,0.08879,spec,-99,-99,231.36874999999995,1.8785277777777776,,,,,15.94,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J152606+414014,,spec,15:26:06,+41:40:14,231.525,41.67055555555555,,,,,-100.0,-100.0,-100.0,J152606+414014,0.00831,spec,-99,-99,231.525,41.67055555555555,,,,,-100.0,-100.0,-100.0,0.0,3.0,,Wang+2009 ; Tingay+2011 ; Ge+2012 ; Fu+2012 ; McGurk+2015,2009ApJ...705L..76W ; 2011AJ....141..174T ; 2012ApJS..201...31G ; 2012ApJ...745...67F ; 2015ApJ...811...14M,https://doi.org/10.1088/0004-637X/705/1/L76 ; https://doi.org/10.1088/0004-6256/141/6/174 ; https://doi:10.1088/0067-0049/201/2/31 ; https://doi.org/10.1088/0004-637X/745/1/67 ; https://doi.org/10.1088/0004-637X/811/1/14, Tingay+ find no evidence of double radio cores in VLBA imaging. No companion within 3 arcseconds. No companion within 3 arcseconds.
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J152755.02+543833.0,,spec,15:27:55.02,+54:38:33.0,231.97924999999995,54.6425,,,,,17.17,SDSS r-band,mag,J152755.02+543833.0,0.18747,spec,-99,-99,231.97924999999995,54.6425,,,,,17.17,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J152805.90+065104.5,,spec,15:28:05.90,+06:51:04.5,232.0245833333333,6.851249999999999,,,,,17.89,SDSS r-band,mag,J152805.90+065104.5,0.18677,spec,-99,-99,232.0245833333333,6.851249999999999,,,,,17.89,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J152809.27+301650.5,,spec,15:28:09.27,+30:16:50.5,232.038625,30.280694444444443,,,,,-100.0,-100,-100,J152809.27+301650.5,0.4418,spec,-99,-99,232.038625,30.280694444444443,,,,,-100.0,-100,-100,0.0,2,,Lyu+2016 ; Yuan+2016,2016MNRAS.463...24L ; 2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1945 ; https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J152858.14+285351.0,,spec,15:28:58.14,+28:53:51.0,232.24225,28.8975,,,,,16.59,SDSS r-band,mag,J152858.14+285351.0,0.16191,spec,-99,-99,232.24225,28.8975,,,,,16.59,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J152947.56+523638.7,,spec,15:29:47.56,+52:36:38.7,232.44816666666665,52.61075,,,,,17.52,SDSS r-band,mag,J152947.56+523638.7,0.09913,spec,-99,-99,232.44816666666665,52.61075,,,,,17.52,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153016.40+320646.5,,spec,15:30:16.40,+32:06:46.5,232.5683333333333,32.11291666666667,,,,,16.12,SDSS r-band,mag,J153016.40+320646.5,0.10544,spec,-99,-99,232.5683333333333,32.11291666666667,,,,,16.12,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153023.62+020840.6,,spec,15:30:23.62,+02:08:40.6,232.59841666666665,2.1446111111111112,,,,,17.05,SDSS r-band,mag,J153023.62+020840.6,0.12448,spec,-99,-99,232.59841666666665,2.1446111111111112,,,,,17.05,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153112.29+433358.1,,spec,15:31:12.29,+43:33:58.1,232.8012083333333,43.56613888888889,,,,,17.46,SDSS r-band,mag,J153112.29+433358.1,0.11778,spec,-99,-99,232.8012083333333,43.56613888888889,,,,,17.46,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153121.54+195511.6,,spec,15:31:21.54,+19:55:11.6,232.83975,19.91988888888889,,,,,17.44,SDSS r-band,mag,J153121.54+195511.6,0.15689,spec,-99,-99,232.83975,19.91988888888889,,,,,17.44,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153123.80+190537.8,,spec,15:31:23.80,+19:05:37.8,232.84916666666663,19.093833333333333,,,,,18.41,SDSS r-band,mag,J153123.80+190537.8,0.2535,spec,-99,-99,232.84916666666663,19.093833333333333,,,,,18.41,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153147.25+223305.8,,spec,15:31:47.25,+22:33:05.8,232.946875,22.55161111111111,,,,,17.68,SDSS r-band,mag,J153147.25+223305.8,0.15906,spec,-99,-99,232.946875,22.55161111111111,,,,,17.68,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153159.78+403436.1,,spec,15:31:59.78,+40:34:36.1,232.9990833333333,40.57669444444445,,,,,17.65,SDSS r-band,mag,J153159.78+403436.1,0.21194,spec,-99,-99,232.9990833333333,40.57669444444445,,,,,17.65,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153204.78+475024.9,,spec,15:32:04.78,+47:50:24.9,233.01991666666663,47.840250000000005,,,,,-100.0,-100.0,-100.0,J153204.78+475024.9,0.1986,spec,-99,-99,233.01991666666663,47.840250000000005,,,,,-100.0,-100.0,-100.0,0.0,3.0,,Liu+2010a ; Ge+2012,2010ApJ...708..427L ; 2012ApJS..201...31G,https://doi.org/10.1088/0004-637X/708/1/427 ; https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153217+453225,,spec,15:32:17,+45:32:25,233.0708333333333,45.540277777777774,,,,,-100.0,-100.0,-100.0,J153217+453225,0.07138,spec,-99,-99,233.0708333333333,45.540277777777774,,,,,-100.0,-100.0,-100.0,0.0,3.0,,Wang+2009 ; Ge+2012,2009ApJ...705L..76W ; 2012ApJS..201...31G,https://doi.org/10.1088/0004-637X/705/1/L76 ; https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153231.80+420342.7,,spec,15:32:31.80,+42:03:42.7,233.1325,42.06186111111111,,,,,-100.0,-100.0,-100.0,J153231.80+420342.7,0.21,spec,-99,-99,233.1325,42.06186111111111,,,,,-100.0,-100.0,-100.0,353.0,-99,,Smith+2010 ; Smith+2012 ; Rosario+2011 ; Fu+2011 ; Fu+2012 ; Fu+2012 ; McGurk+2015 ; Kim+2020 ; Song+2020 ,2010ApJ...716..866S ; 2012ApJ...752...63S ; 2011ApJ...739...44R ; 2011ApJ...733..103F ; 2012ApJ...745...67F ; 2012ApJ...745...67F ; 2015ApJ...811...14M ; 2020ApJ...904...23K ; 2020MNRAS.491.4023S ,https://doi.org/10.1088/0004-637X/716/1/866 ; https://doi.org/10.1088/0004-637X/752/1/63 ; https://doi.org/10.1088/0004-637X/739/1/44 ; https://doi.org/10.1088/0004-637X/733/2/103 ; https://doi.org/10.1088/0004-637X/745/1/67 ; https://doi.org/10.1088/0004-637X/745/1/67 ; https://doi.org/10.1088/0004-637X/811/1/14 ; https://doi.org/10.3847/1538-4357/abb9a0 ; https://doi.org/10.1093/mnras/stz3354," Single structure observed in Keck AO near-IR imaging. Fu+2011 found no companions within 3 arcseconds, Fu+2011 argue the origin of the double-peaked lines is Unresolved narrow-line region No companion within 3 arcseconds. No companion within 3 arcseconds. Kim+2020 reselected this based on double-peaked lines and compared to spectra from known dual AGNs. Also looked for companions. Song+2020 examined a subsample of the double-peaked objects in Smith+2010 but did not include a table specifying the objects. We include a reference to all of them for now. Song+ disfavor a binary hypothesis."
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153231.82+114447.9,,spec,15:32:31.82,+11:44:47.9,233.1325833333333,11.746638888888889,,,,,17.64,SDSS r-band,mag,J153231.82+114447.9,0.20335,spec,-99,-99,233.1325833333333,11.746638888888889,,,,,17.64,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153238.91+260124.5,,spec,15:32:38.91,+26:01:24.5,233.162125,26.02347222222222,,,,,-100.0,-100.0,-100.0,J153238.91+260124.5,0.0978,spec,-99,-99,233.162125,26.02347222222222,,,,,-100.0,-100.0,-100.0,0.0,3.0,,Liu+2010a ; Ge+2012,2010ApJ...708..427L ; 2012ApJS..201...31G,https://doi.org/10.1088/0004-637X/708/1/427 ; https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153301.43+070513.7,,spec,15:33:01.43,+07:05:13.7,233.25595833333333,7.087138888888888,,,,,-100.0,-100.0,-100.0,J153301.43+070513.7,0.354,spec,-99,-99,233.25595833333333,7.087138888888888,,,,,-100.0,-100.0,-100.0,510.0,3.0,,Smith+2010 ; McGurk+2015 ; Song+2020 ,2010ApJ...716..866S ; 2015ApJ...811...14M ; 2020MNRAS.491.4023S ,https://doi.org/10.1088/0004-637X/716/1/866 ; https://doi.org/10.1088/0004-637X/811/1/14 ; https://doi.org/10.1093/mnras/stz3354, No companion within 3 arcseconds. Song+2020 examined a subsample of the double-peaked objects in Smith+2010 but did not include a table specifying the objects. We include a reference to all of them for now. Song+ disfavor a binary hypothesis.
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153313.73+491758.5,,spec,15:33:13.73,+49:17:58.5,233.3072083333333,49.29958333333333,,,,,17.76,SDSS r-band,mag,J153313.73+491758.5,0.17479,spec,-99,-99,233.3072083333333,49.29958333333333,,,,,17.76,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153315.29+575001.9,,spec,15:33:15.29,+57:50:01.9,233.31370833333327,57.83386111111111,,,,,-100.0,-100.0,-100.0,J153315.29+575001.9,0.0672,spec,-99,-99,233.31370833333327,57.83386111111111,,,,,-100.0,-100.0,-100.0,0.0,3.0,,Wang+2009 ; Liu+2010a ; Ge+2012,2009ApJ...705L..76W ; 2010ApJ...708..427L ; 2012ApJS..201...31G,https://doi.org/10.1088/0004-637X/705/1/L76 ; https://doi.org/10.1088/0004-637X/708/1/427 ; https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153323.16+022433.3,,spec,15:33:23.16,+02:24:33.3,233.3465,2.40925,,,,,17.85,SDSS r-band,mag,J153323.16+022433.3,0.11509,spec,-99,-99,233.3465,2.40925,,,,,17.85,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153335.55+071051.0,,spec,15:33:35.55,+07:10:51.0,233.398125,7.180833333333334,,,,,16.0,SDSS r-band,mag,J153335.55+071051.0,0.06647,spec,-99,-99,233.398125,7.180833333333334,,,,,16.0,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153411.70+335027.2,,spec,15:34:11.70,+33:50:27.2,233.54875,33.84088888888889,,,,,17.73,SDSS r-band,mag,J153411.70+335027.2,0.19463,spec,-99,-99,233.54875,33.84088888888889,,,,,17.73,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153423.19+540809.0,,spec,15:34:23.19,+54:08:09.0,233.596625,54.13583333333333,,,,,-100.0,-100.0,-100.0,J153423.19+540809.0,0.215,spec,-99,-99,233.596625,54.13583333333333,,,,,-100.0,-100.0,-100.0,290.0,3.0,,Smith+2010 ; Smith+2012 ; Song+2020 ,2010ApJ...716..866S ; 2012ApJ...752...63S ; 2020MNRAS.491.4023S ,https://doi.org/10.1088/0004-637X/716/1/866 ; https://doi.org/10.1088/0004-637X/752/1/63 ; https://doi.org/10.1093/mnras/stz3354, Song+2020 examined a subsample of the double-peaked objects in Smith+2010 but did not include a table specifying the objects. We include a reference to all of them for now. Song+ disfavor a binary hypothesis.
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153429.54+003949.5,,spec,15:34:29.54,+00:39:49.5,233.6230833333333,0.6637500000000001,,,,,17.76,SDSS r-band,mag,J153429.54+003949.5,0.10529,spec,-99,-99,233.6230833333333,0.6637500000000001,,,,,17.76,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153434.23+282533.9,,spec,15:34:34.23,+28:25:33.9,233.64262499999995,28.42608333333333,,,,,16.81,SDSS r-band,mag,J153434.23+282533.9,0.20003,spec,-99,-99,233.64262499999995,28.42608333333333,,,,,16.81,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153453.72+372052.5,,spec,15:34:53.72,+37:20:52.5,233.7238333333333,37.34791666666667,,,,,16.71,SDSS r-band,mag,J153453.72+372052.5,0.15426,spec,-99,-99,233.7238333333333,37.34791666666667,,,,,16.71,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153539.80+151739.0,,spec,15:35:39.80,+15:17:39.0,233.91583333333327,15.294166666666667,,,,,17.51,SDSS r-band,mag,J153539.80+151739.0,0.12611,spec,-99,-99,233.91583333333327,15.294166666666667,,,,,17.51,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153714.71+121150.8,,spec,15:37:14.71,+12:11:50.8,234.31129166666665,12.197444444444445,,,,,-100.0,-100.0,-100.0,J153714.71+121150.8,0.148,spec,-99,-99,234.31129166666665,12.197444444444445,,,,,-100.0,-100.0,-100.0,320.0,3.0,,Smith+2010 ; Ge+2012 ; Song+2020 ,2010ApJ...716..866S ; 2012ApJS..201...31G ; 2020MNRAS.491.4023S ,https://doi.org/10.1088/0004-637X/716/1/866 ; https://doi:10.1088/0067-0049/201/2/31 ; https://doi.org/10.1093/mnras/stz3354, Song+2020 examined a subsample of the double-peaked objects in Smith+2010 but did not include a table specifying the objects. We include a reference to all of them for now. Song+ disfavor a binary hypothesis.
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153753.63-005720.6,,spec,15:37:53.63,-00:57:20.6,234.47345833333333,-0.955722222222222,,,,,17.51,SDSS r-band,mag,J153753.63-005720.6,0.13736,spec,-99,-99,234.47345833333333,-0.955722222222222,,,,,17.51,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153759.42+063242.9,,spec,15:37:59.42,+06:32:42.9,234.49758333333327,6.54525,,,,,17.42,SDSS r-band,mag,J153759.42+063242.9,0.13342,spec,-99,-99,234.49758333333327,6.54525,,,,,17.42,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153800.14+445216.9,,spec,15:38:00.14,+44:52:16.9,234.5005833333333,44.87136111111111,,,,,17.67,SDSS r-band,mag,J153800.14+445216.9,0.14957,spec,-99,-99,234.5005833333333,44.87136111111111,,,,,17.67,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153836.10+552541.4,,spec,15:38:36.10,+55:25:41.4,234.65041666666664,55.42816666666666,,,,,17.57,SDSS r-band,mag,J153836.10+552541.4,0.19096,spec,-99,-99,234.65041666666664,55.42816666666666,,,,,17.57,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153918.95+505925.3,,spec,15:39:18.95,+50:59:25.3,234.8289583333333,50.99036111111111,,,,,17.53,SDSS r-band,mag,J153918.95+505925.3,0.22044,spec,-99,-99,234.8289583333333,50.99036111111111,,,,,17.53,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J153944.13+343503.9,,spec,15:39:44.13,+34:35:03.9,234.933875,34.58441666666667,,,,,-100.0,-100.0,-100.0,J153944.13+343503.9,0.5514,spec,-99,-99,234.933875,34.58441666666667,,,,,-100.0,-100.0,-100.0,0.0,3.0,,Liu+2010a ; Smith+2010 ; Yuan+2016 ; Comerford+2018 ; Song+2020 ,2010ApJ...708..427L ; 2010ApJ...716..866S ; 2016MNRAS.462.1603Y ; 2018ApJ...867...66C ; 2020MNRAS.491.4023S ,https://doi.org/10.1088/0004-637X/708/1/427 ; https://doi.org/10.1088/0004-637X/716/1/866 ; https://doi.org/10.1093/mnras/stw1747 ; https://doi.org/10.3847/1538-4357/aae2b4 ; https://doi.org/10.1093/mnras/stz3354, Comerford+2018 studied the kinematics that give rise to the double-peaks. Song+2020 examined a subsample of the double-peaked objects in Smith+2010 but did not include a table specifying the objects. We include a reference to all of them for now. Song+ disfavor a binary hypothesis.
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J154017.23+415846.0,,spec,15:40:17.23,+41:58:46.0,235.07179166666663,41.97944444444445,,,,,16.13,SDSS r-band,mag,J154017.23+415846.0,0.08785,spec,-99,-99,235.07179166666663,41.97944444444445,,,,,16.13,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J154020.88+143831.4,,spec,15:40:20.88,+14:38:31.4,235.087,14.642055555555554,,,,,-100.0,-100,-100,J154020.88+143831.4,0.604,spec,-99,-99,235.087,14.642055555555554,,,,,-100.0,-100,-100,0.0,2,,Lyu+2016 ; Yuan+2016,2016MNRAS.463...24L ; 2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1945 ; https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J154040.50+185402.9,,spec,15:40:40.50,+18:54:02.9,235.16875,18.900805555555557,,,,,-100.0,-100.0,-100.0,J154040.50+185402.9,0.137,spec,-99,-99,235.16875,18.900805555555557,,,,,-100.0,-100.0,-100.0,180.0,3.0,,Smith+2010 ; Song+2020 ,2010ApJ...716..866S ; 2020MNRAS.491.4023S ,https://doi.org/10.1088/0004-637X/716/1/866 ; https://doi.org/10.1093/mnras/stz3354, Song+2020 examined a subsample of the double-peaked objects in Smith+2010 but did not include a table specifying the objects. We include a reference to all of them for now. Song+ disfavor a binary hypothesis.
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J154107.81+203608.8,,spec,15:41:07.81,+20:36:08.8,235.28254166666665,20.602444444444444,,,,,-100.0,-100.0,-100.0,J154107.81+203608.8,0.508,spec,-99,-99,235.28254166666665,20.602444444444444,,,,,-100.0,-100.0,-100.0,441.0,2.0,,Smith+2010 ; Rosario+2011 ; Fu+2011 ; Fu+2012 ; Fu+2012 ; McGurk+2015 ; Comerford+2018 ; Song+2020 ,2010ApJ...716..866S ; 2011ApJ...739...44R ; 2011ApJ...733..103F ; 2012ApJ...745...67F ; 2012ApJ...745...67F ; 2015ApJ...811...14M ; 2018ApJ...867...66C ; 2020MNRAS.491.4023S ,https://doi.org/10.1088/0004-637X/716/1/866 ; https://doi.org/10.1088/0004-637X/739/1/44 ; https://doi.org/10.1088/0004-637X/733/2/103 ; https://doi.org/10.1088/0004-637X/745/1/67 ; https://doi.org/10.1088/0004-637X/745/1/67 ; https://doi.org/10.1088/0004-637X/811/1/14 ; https://doi.org/10.3847/1538-4357/aae2b4 ; https://doi.org/10.1093/mnras/stz3354," Double structure observed in Keck AO near-IR imaging. Fu+2011 companions within 3 arcseconds, Fu+2011 argue the origin of the double-peaked lines is Unresolved narrow-line region Companion(s) within 3 arcseconds. Companion within 3 arcseconds. Comerford+2018 studied the kinematics that give rise to the double-peaks. Comerford+2018 found a companion within 30 kpc that also shows optical evidence of being an AGN. This is therefore a stronger case for dual AGN but not due at all to the double-peaked emission lines. Song+2020 examined a subsample of the double-peaked objects in Smith+2010 but did not include a table specifying the objects. We include a reference to all of them for now. Song+ disfavor a binary hypothesis."
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J154135.50+111640.6,,spec,15:41:35.50,+11:16:40.6,235.39791666666665,11.277944444444444,,,,,16.11,SDSS r-band,mag,J154135.50+111640.6,0.08168,spec,-99,-99,235.39791666666665,11.277944444444444,,,,,16.11,SDSS r-band,mag,0.0,3,,Ge+2012,2012ApJS..201...31G,https://doi:10.1088/0067-0049/201/2/31,-99
