RA1,Dec1,Name1,Name2,z1,z2,z1_type,z2_type,RA1_deg,Dec1_deg,RA2,Dec2,RA2_deg,Dec2_deg,Equinox1,Coordinate_waveband1,Coordinate_Source1,System Type,Brightness1,Brightness_band1,Brightness_type1,Brightness2,Brightness_band2,Brightness_type2,Sep,dV,Selection Method,Confirmation Method,Paper(s),BibCode(s),DOI(s),RA,Dec,Notes
14:30:44.06,+33:52:24.5,J143044.06+335224.5,-99,0.2297,-99,spec,-99,217.68358333333333,33.873472222222226,14:30:44.06,+33:52:24.5,217.68358333333333,33.873472222222226,J2000,Optical,AGES,Dual SMBH Candidate,-99,-99,-99,-99,-99,-99,3,217.7,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2013,2013ApJ...777...64C,https://doi.org/10.1088/0004-637X/777/1/64,,,
14:30:53.69,+34:58:36.4,J143053.69+345836.4,-99,0.0839,-99,spec,-99,217.72370833333332,34.97677777777778,14:30:53.69,+34:58:36.4,217.72370833333332,34.97677777777778,J2000,Optical,AGES,Dual SMBH Candidate,-99,-99,-99,-99,-99,-99,3,-123.4,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2013,2013ApJ...777...64C,https://doi.org/10.1088/0004-637X/777/1/64,,,
14:33:16.48,+35:32:59.3,J143316.48+353259.3,-99,0.1994,-99,spec,-99,218.31866666666664,35.54980555555555,14:33:16.48,+35:32:59.3,218.31866666666664,35.54980555555555,J2000,Optical,AGES,Dual SMBH Candidate,-99,-99,-99,-99,-99,-99,3,-100.9,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2013,2013ApJ...777...64C,https://doi.org/10.1088/0004-637X/777/1/64,,,
14:33:17.07,+34:49:12.0,J143317.07+344912.0,-99,0.3637,-99,spec,-99,218.32112499999997,34.82,14:33:17.07,+34:49:12.0,218.32112499999997,34.82,J2000,Optical,AGES,Dual SMBH Candidate,-99,-99,-99,-99,-99,-99,3,-143.0,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2013,2013ApJ...777...64C,https://doi.org/10.1088/0004-637X/777/1/64,,,
14:37:10.03,+34:35:30.1,J143710.03+343530.1,-99,0.1266,-99,spec,-99,219.29179166666665,34.59169444444445,14:37:10.03,+34:35:30.1,219.29179166666665,34.59169444444445,J2000,Optical,AGES,Dual SMBH Candidate,-99,-99,-99,-99,-99,-99,3,-97.6,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2013,2013ApJ...777...64C,https://doi.org/10.1088/0004-637X/777/1/64,,,
00:18:28.09,-00:34:12.3,J001828.09-003412.3,-99,0.069291,-99,spec,-99,4.617041666666666,-0.5700833333333333,00:18:28.09,-00:34:12.3,4.617041666666666,-0.5700833333333333,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-67.2,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,00:18:28.09,-00:34:12.3,
00:23:12.35,+00:39:56.2,J002312.35+003956.2,-99,0.072648,-99,spec,-99,5.801458333333333,0.6656111111111112,00:23:12.35,+00:39:56.2,5.801458333333333,0.6656111111111112,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,51.4,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,00:23:12.35,+00:39:56.2,
00:39:08.37,-10:58:33.0,J003908.37-105833.0,-99,0.065406,-99,spec,-99,9.784875,-10.975833333333334,00:39:08.37,-10:58:33.0,9.784875,-10.975833333333334,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-62.4,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,00:39:08.37,-10:58:33.0,
00:39:48.38,-09:08:34.5,J003948.38-090834.5,-99,0.037475,-99,spec,-99,9.951583333333332,-9.142916666666666,00:39:48.38,-09:08:34.5,9.951583333333332,-9.142916666666666,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,51.1,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,00:39:48.38,-09:08:34.5,
00:40:00.73,-00:51:46.0,J004000.73-005146.0,-99,0.111223,-99,spec,-99,10.003041666666665,-0.8627777777777778,00:40:00.73,-00:51:46.0,10.003041666666665,-0.8627777777777778,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,69.6,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,00:40:00.73,-00:51:46.0,
00:44:08.00,-00:59:43.8,J004408.00-005943.8,-99,0.130096,-99,spec,-99,11.033333333333331,-0.9954999999999999,00:44:08.00,-00:59:43.8,11.033333333333331,-0.9954999999999999,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-82.0,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,00:44:08.00,-00:59:43.8,
01:10:31.30,+00:36:36.5,J011031.30+003636.5,-99,0.12226,-99,spec,-99,17.630416666666665,0.6101388888888889,01:10:31.30,+00:36:36.5,17.630416666666665,0.6101388888888889,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,77.0,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,01:10:31.30,+00:36:36.5,
01:13:33.06,+00:29:47.9,J011333.06+002947.9,-99,0.044105,-99,spec,-99,18.38775,0.4966388888888889,01:13:33.06,+00:29:47.9,18.38775,0.4966388888888889,J2000,Optical,SDSS,Likely Single AGN,-100,-100,-100,-100,-100,-100,3,-74.0,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014 ; Allen+2015,2014ApJ...789..112C ; 2015MNRAS.451.2780A,https://doi.org/10.1088/0004-637X/789/2/112 ; https://doi.org/10.1093/mnras/stv1121,01:13:33.06,+00:29:47.9, Allen+ uses IFS observations to show that the offset emission line(s) are likely due to an outflow rather than the motion of a NLR. They argue strongly against a binary scenario.
01:32:58.91,-10:27:07.0,J013258.91-102707.0,-99,0.032219,-99,spec,-99,23.24545833333333,-10.451944444444443,01:32:58.91,-10:27:07.0,23.24545833333333,-10.451944444444443,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,56.2,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,01:32:58.91,-10:27:07.0,
01:46:59.14,+13:07:30.4,J014659.14+130730.4,-99,0.018363,-99,spec,-99,26.74641666666666,13.125111111111112,01:46:59.14,+13:07:30.4,26.74641666666666,13.125111111111112,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-52.6,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,01:46:59.14,+13:07:30.4,
02:07:30.09,+00:56:53.2,J020730.09+005653.2,-99,0.131258,-99,spec,-99,31.875374999999995,0.9481111111111111,02:07:30.09,+00:56:53.2,31.875374999999995,0.9481111111111111,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,91.0,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,02:07:30.09,+00:56:53.2,
02:19:45.47,+00:16:57.3,J021945.47+001657.3,-99,0.174515,-99,spec,-99,34.93945833333333,0.28258333333333335,02:19:45.47,+00:16:57.3,34.93945833333333,0.28258333333333335,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,119.3,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,02:19:45.47,+00:16:57.3,
02:39:53.42,-00:16:02.5,J023953.42-001602.5,-99,0.135791,-99,spec,-99,39.972583333333326,-0.2673611111111111,02:39:53.42,-00:16:02.5,39.972583333333326,-0.2673611111111111,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,62.3,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,02:39:53.42,-00:16:02.5,
02:40:35.65,-08:32:49.6,J024035.65-083249.6,-99,0.037546,-99,spec,-99,40.14854166666666,-8.54711111111111,02:40:35.65,-08:32:49.6,40.14854166666666,-8.54711111111111,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-88.8,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,02:40:35.65,-08:32:49.6,
02:54:45.26,+01:02:59.4,J025445.26+010259.4,-99,0.136634,-99,spec,-99,43.68858333333333,1.0498333333333334,02:54:45.26,+01:02:59.4,43.68858333333333,1.0498333333333334,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,54.1,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,02:54:45.26,+01:02:59.4,
03:09:03.18,-06:17:43.0,J030903.18-061743.0,-99,0.125068,-99,spec,-99,47.26324999999999,-6.295277777777778,03:09:03.18,-06:17:43.0,47.26324999999999,-6.295277777777778,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,77.9,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,03:09:03.18,-06:17:43.0,
07:25:20.55,+41:39:00.8,J072520.55+413900.8,-99,0.070037,-99,spec,-99,111.335625,41.65022222222222,07:25:20.55,+41:39:00.8,111.335625,41.65022222222222,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-63.8,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,07:25:20.55,+41:39:00.8,
07:33:58.99,+42:23:04.5,J073358.99+422304.5,-99,0.027004,-99,spec,-99,113.49579166666665,42.38458333333333,07:33:58.99,+42:23:04.5,113.49579166666665,42.38458333333333,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,55.6,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,07:33:58.99,+42:23:04.5,
07:35:05.49,+44:50:48.3,J073505.49+445048.3,-99,0.10938,-99,spec,-99,113.77287499999998,44.84675,07:35:05.49,+44:50:48.3,113.77287499999998,44.84675,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-66.8,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,07:35:05.49,+44:50:48.3,
07:45:47.86,+26:55:37.9,J074547.86+265537.9,-99,0.114813,-99,spec,-99,116.44941666666665,26.927194444444446,07:45:47.86,+26:55:37.9,116.44941666666665,26.927194444444446,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-99.7,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,07:45:47.86,+26:55:37.9,
07:47:14.63,+42:45:20.3,J074714.63+424520.3,-99,0.180675,-99,spec,-99,116.81095833333332,42.75563888888889,07:47:14.63,+42:45:20.3,116.81095833333332,42.75563888888889,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-76.6,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,07:47:14.63,+42:45:20.3,
07:49:08.33,+31:23:35.6,J074908.33+312335.6,-99,0.198458,-99,spec,-99,117.28470833333331,31.39322222222222,07:49:08.33,+31:23:35.6,117.28470833333331,31.39322222222222,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-62.2,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,07:49:08.33,+31:23:35.6,
07:55:16.36,+45:17:04.9,J075516.36+451704.9,-99,0.05057,-99,spec,-99,118.81816666666666,45.28469444444444,07:55:16.36,+45:17:04.9,118.81816666666666,45.28469444444444,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,164.2,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,07:55:16.36,+45:17:04.9,
07:57:58.11,+36:23:56.8,J075758.11+362356.8,-99,0.076313,-99,spec,-99,119.49212499999999,36.39911111111111,07:57:58.11,+36:23:56.8,119.49212499999999,36.39911111111111,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,63.3,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,07:57:58.11,+36:23:56.8,
07:59:47.69,+39:33:33.2,J075947.69+393333.2,-99,0.085052,-99,spec,-99,119.94870833333333,39.55922222222222,07:59:47.69,+39:33:33.2,119.94870833333333,39.55922222222222,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,51.8,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,07:59:47.69,+39:33:33.2,
08:04:37.84,+17:38:01.2,J080437.84+173801.2,-99,0.127147,-99,spec,-99,121.15766666666664,17.633666666666667,08:04:37.84,+17:38:01.2,121.15766666666664,17.633666666666667,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-98.2,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:04:37.84,+17:38:01.2,
08:04:40.89,+16:23:39.8,J080440.89+162339.8,-99,0.123289,-99,spec,-99,121.17037499999999,16.394388888888887,08:04:40.89,+16:23:39.8,121.17037499999999,16.394388888888887,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-132.4,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:04:40.89,+16:23:39.8,
08:04:55.73,+38:33:49.4,J080455.73+383349.4,-99,0.103129,-99,spec,-99,121.23220833333332,38.56372222222222,08:04:55.73,+38:33:49.4,121.23220833333332,38.56372222222222,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-57.1,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:04:55.73,+38:33:49.4,
08:06:01.51,+19:06:14.7,J080601.51+190614.7,-99,0.097875,-99,spec,-99,121.50629166666666,19.104083333333335,08:06:01.51,+19:06:14.7,121.50629166666666,19.104083333333335,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-103.7,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:06:01.51,+19:06:14.7,
08:07:27.20,+42:34:03.8,J080727.20+423403.8,-99,0.100396,-99,spec,-99,121.86333333333332,42.56772222222222,08:07:27.20,+42:34:03.8,121.86333333333332,42.56772222222222,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,56.1,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:07:27.20,+42:34:03.8,
08:08:29.78,+38:36:59.9,J080829.78+383659.9,-99,0.063252,-99,spec,-99,122.12408333333332,38.61663888888889,08:08:29.78,+38:36:59.9,122.12408333333332,38.61663888888889,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,92.4,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:08:29.78,+38:36:59.9,
08:13:46.82,+41:21:02.9,J081346.82+412102.9,-99,0.100182,-99,spec,-99,123.44508333333332,41.35080555555556,08:13:46.82,+41:21:02.9,123.44508333333332,41.35080555555556,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,69.1,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:13:46.82,+41:21:02.9,
08:14:58.25,+36:53:25.6,J081458.25+365325.6,-99,0.109138,-99,spec,-99,123.74270833333331,36.89044444444444,08:14:58.25,+36:53:25.6,123.74270833333331,36.89044444444444,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,75.7,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:14:58.25,+36:53:25.6,
08:15:47.55,+16:13:38.6,J081547.55+161338.6,-99,0.117211,-99,spec,-99,123.94812499999998,16.227388888888886,08:15:47.55,+16:13:38.6,123.94812499999998,16.227388888888886,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,118.3,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:15:47.55,+16:13:38.6,
08:16:57.65,+09:55:57.5,J081657.65+095557.5,-99,0.133757,-99,spec,-99,124.24020833333333,9.932638888888889,08:16:57.65,+09:55:57.5,124.24020833333333,9.932638888888889,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-84.1,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:16:57.65,+09:55:57.5,
08:20:49.78,+37:27:41.6,J082049.78+372741.6,-99,0.085496,-99,spec,-99,125.20741666666666,37.461555555555556,08:20:49.78,+37:27:41.6,125.20741666666666,37.461555555555556,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-84.0,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:20:49.78,+37:27:41.6,
08:23:59.55,+15:50:54.5,J082359.55+155054.5,-99,0.094737,-99,spec,-99,125.99812499999999,15.848472222222222,08:23:59.55,+15:50:54.5,125.99812499999999,15.848472222222222,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-60.1,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:23:59.55,+15:50:54.5,
08:27:50.78,+37:56:26.9,J082750.78+375626.9,-99,0.087116,-99,spec,-99,126.96158333333331,37.94080555555555,08:27:50.78,+37:56:26.9,126.96158333333331,37.94080555555555,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,62.1,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:27:50.78,+37:56:26.9,
08:29:36.66,+24:42:51.1,J082936.66+244251.1,-99,0.090511,-99,spec,-99,127.40274999999998,24.714194444444445,08:29:36.66,+24:42:51.1,127.40274999999998,24.714194444444445,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,79.3,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:29:36.66,+24:42:51.1,
08:32:34.55,+59:17:09.6,J083234.55+591709.6,-99,0.127791,-99,spec,-99,128.14395833333333,59.286,08:32:34.55,+59:17:09.6,128.14395833333333,59.286,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-65.9,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:32:34.55,+59:17:09.6,
08:32:48.96,+43:49:54.5,J083248.96+434954.5,-99,0.081292,-99,spec,-99,128.20399999999998,43.83180555555556,08:32:48.96,+43:49:54.5,128.20399999999998,43.83180555555556,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,72.5,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:32:48.96,+43:49:54.5,
08:33:55.64,+44:19:31.5,J083355.64+441931.5,-99,0.146316,-99,spec,-99,128.48183333333333,44.32541666666667,08:33:55.64,+44:19:31.5,128.48183333333333,44.32541666666667,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,56.0,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:33:55.64,+44:19:31.5,
08:39:02.95,+47:07:56.3,J083902.95+470756.3,-99,0.052359,-99,spec,-99,129.76229166666664,47.132305555555554,08:39:02.95,+47:07:56.3,129.76229166666664,47.132305555555554,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-49.7,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:39:02.95,+47:07:56.3,
08:42:55.94,+29:27:26.9,J084255.94+292726.9,-99,0.193663,-99,spec,-99,130.7330833333333,29.457472222222222,08:42:55.94,+29:27:26.9,130.7330833333333,29.457472222222222,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-161.4,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:42:55.94,+29:27:26.9,
08:43:00.76,+07:51:28.5,J084300.76+075128.5,-99,0.134497,-99,spec,-99,130.75316666666666,7.857916666666666,08:43:00.76,+07:51:28.5,130.75316666666666,7.857916666666666,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,93.9,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:43:00.76,+07:51:28.5,
08:48:05.77,+54:26:16.0,J084805.77+542616.0,-99,0.046712,-99,spec,-99,132.02404166666668,54.437777777777775,08:48:05.77,+54:26:16.0,132.02404166666668,54.437777777777775,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-52.3,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:48:05.77,+54:26:16.0,
08:49:57.18,+04:47:35.5,J084957.18+044735.5,-99,0.097031,-99,spec,-99,132.48824999999997,4.7931944444444445,08:49:57.18,+04:47:35.5,132.48824999999997,4.7931944444444445,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,-64.5,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:49:57.18,+04:47:35.5,
08:51:35.80,+39:35:23.1,J085135.80+393523.1,-99,0.041022,-99,spec,-99,132.89916666666664,39.58975,08:51:35.80,+39:35:23.1,132.89916666666664,39.58975,J2000,Optical,SDSS,Dual SMBH Candidate,-100,-100,-100,-100,-100,-100,3,50.4,Optical Spectroscopy / Fiber Spectroscopy / Velocity Offset Narrow Optical Spectroscopic Emission Lines,-99,Comerford+2014,2014ApJ...789..112C,https://doi.org/10.1088/0004-637X/789/2/112,08:51:35.80,+39:35:23.1,
