System Type 1: Dual AGNs,ST1 Num AGNs,ST1 Confidence Flag,System Type 2: Binary AGNs,ST2 Num AGNs,ST2 Confidence Flag,System Type 3: Recoiling AGNs,ST3 Num AGNs,ST3 Confidence Flag,Literature Name,Selection Method,Analysis Method,Confirmation Method,Name1,z1,z1_type,RA1,Dec1,Coordinate_waveband1,Coordinate_Source1,Equinox1,Name2,z2,z2_type,RA2,Dec2,Equinox2,Coordinate_waveband2,Coordinate_Source2,Sep,Sep(kpc),dV,Paper(s),BibCode(s),DOI(s)
Dual AGN,2,1.0,-99,-99,-99.0,-99,-99,-99.0, Was 49,"{'Optical': ['Imaging', 'Long-Slit Spectroscopy', 'Spectroscopy']}","{'Optical': ['Imaging', 'Long-Slit Spectroscopy', 'Spectroscopy'], 'X-ray': ['Imaging']}","{'Optical': ['Long-Slit Spectroscopy', 'Spectroscopy'], 'X-ray': ['Imaging']}",Was 49a,0.06326,spec,12:14:18.262,+29:31:46.75,X-ray,Chandra,J2000,Was 49b,0.06353,spec,12:14:17.816,+29:31:43.17,J2000,X-ray,Chandra,7.0,8.556413273807284,-75.91722614729304,Bothun+1989 ; Moran+1992 ; Secrest+2017 ; Dutta+2018 ; Keel+2019,1989ApJS...70..271B ; 1992AJ....104..990M ; 2017ApJ...836..183S ; 2018MNRAS.480..947D ; 2019MNRAS.483.4847K, https://doi.org/10.1086/191341 ; https://doi.org/10.1086/116292 ; https://doi.org/10.3847/1538-4357/836/2/183 ; https://doi.org/10.1093/mnras/sty1872 ; https://doi.org/10.1093/mnras/sty3332
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,CLASS B0827+525,{'Radio': ['Imaging']},"{'Near-IR': ['Imaging'], 'Optical': ['Imaging', 'Long-Slit Spectroscopy', 'Spectroscopy'], 'Radio': ['Imaging']}",{},CLASS B0827+525 A,2.064,spec,08:31:05.478,+52:25:21.18,5 GHz,VLBA,J2000,CLASS B0827+525 B,-99.0,-99,08:31:05.244,+52:25:19.35,J2000,5 GHz,VLBA,2.815,23.47744794538165,-99.0,Koopmans+2000,2000A&A...361..815K,https://doi.org/10.48550/arXiv.astro-ph/0007286
Dual AGN,2,1.0,-99,-99,-99.0,-99,-99,-99.0,Abell 2626,"{'Radio': ['Imaging'], 'X-ray': ['Imaging']}","{'Optical': ['Imaging'], 'Radio': ['Imaging'], 'X-ray': ['Imaging']}","{'Optical': ['Imaging'], 'Radio': ['Imaging'], 'X-ray': ['Imaging']}",IC 5338,0.0549,spec,23:36:30.52,+21:08:47.0,X-ray,Chandra,J2000,IC 5337,0.054988,spec,23:36:25.04,+21:09:03.0,J2000,X-ray,Chandra,78.0,83.35759399098455,-24.94160823157655,Wong+2008 ; Ignesti+2018,2008ApJ...682..155W ; 2018A&A...610A..89I,https://10.1086/588272 ; https://10.1051/0004-6361/201731380
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,PSO J308.0416-21.2339,{'Radio': ['Imaging']},"{'Near-IR': ['Imaging'], 'Radio': ['Imaging'], 'X-ray': ['Imaging', 'Spectroscopy']}",{},PSO J308-21 QSO,6.2342,spec,20:32:10.00,-21:14:02.4,mm,ALMA,J2000,PSO J308-21 companion,6.2485,spec,20:32:10.17,-21:14:02.7,J2000,mm,ALMA,2.0,11.182539155653558,-590.4556238132153,Connor+2017,2019ApJ...887..171C,https://doi.org/10.3847/1538-4357/ab5585
Dual AGN,2,1.0,-99,-99,-99.0,-99,-99,-99.0,J1558+2723 (Abell 2142),{'X-ray': ['Imaging']},"{'X-ray': ['Imaging', 'Spectroscopy']}","{'X-ray': ['Imaging', 'Spectroscopy']}",J1558+2723 G3,0.094,spec,15:58:50.44,+27:23:23.93,Optical,SDSS,J2000,J1558+2723 G4,0.095,spec,15:58:50.33,+27:23:27.82,J2000,Optical,SDSS,4.156727860213466,7.324895263340656,-273.1840453181268,Eckert+2017,2017A&A...605A..25E,https://doi.org/10.1051/0004-6361/201730555
Dual AGN,2,1.0,-99,-99,-99.0,-99,-99,-99.0,ESO 432-IG006,{'Infrared': ['Luminosity']},"{'Infrared': ['Luminosity'], 'X-ray': ['Imaging', 'Spectroscopy']}","{'X-ray': ['Imaging', 'Spectroscopy']}",ESO 432-IG006 SW / WISEA J084427.19-314150.8,0.01616,same as NE,08:44:27.153,-31:41:51.01,-99,NED,J2000,ESO 432-IG006 NE / ESO 432-IG 006 NED02,0.01616,NED,08:44:28.92,-31:41:30.1,J2000,-99,NED,30.754244740837784,10.117994544113788,0.0,Torres-Alba+2018,2018A&A...620A.140T,https://doi.org/10.1051/0004-6361/201834105
Dual AGN,2,1.0,-99,-99,-99.0,-99,-99,-99.0,IRAS 20210+1121,"{'Near-IR': ['Colors', 'Imaging'], 'Optical': ['Spectroscopic Emission Line Ratios', 'Spectroscopy'], 'X-ray': ['Imaging', 'Spectroscopy']}","{'Near-IR': ['Colors', 'Imaging'], 'Optical': ['Spectroscopic Emission Line Ratios', 'Spectroscopy'], 'X-ray': ['Imaging', 'Spectroscopy']}","{'Near-IR': ['Colors', 'Imaging'], 'Optical': ['Spectroscopic Emission Line Ratios', 'Spectroscopy'], 'X-ray': ['Imaging', 'Spectroscopy']}",I20210N,0.056,spec,20:23:25.188,+11:31:46.85,Optical,PanSTARRS,J2000,I20210S,0.056,spec,20:23:25.384,+11:31:34.90,J2000,Optical,PanSTARRS,12.292309964835043,13.362430198123429,0.0,Piconcelli+2010 ; Imanishi+2014,2010ApJ...722L.147P ; 2014ApJ...780..106I,https://doi.org/10.1088/2041-8205/722/2/L147 ; https://doi.org/10.1088/0004-637X/780/1/106
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,NGC7674 (Mrk 533),{'Radio': ['Imaging']},{'Radio': ['Imaging']},{},NGC7674 Eastern C1,0.029447,spec,23:27:56.70060,08:46:44.2120800,15 GHz,EVLA,J2000,NGC7674 C2 Western,0.029447,spec,23:27:56.70055,08:46:44.2121300,J2000,15 GHz,EVLA,0.00065,0.0003834803230033,0.0,Kharb+2017,2017NatAs...1..727K,https://doi.org/10.1038/s41550-017-0256-4
Dual AGN,2,1.0,-99,-99,-99.0,-99,-99,-99.0,GQ 1114+1549AB,"{'Mid-IR': ['Colors', 'Imaging'], 'Near-IR': ['Colors', 'Imaging'], 'Optical': ['Astrometry', 'Colors', 'Imaging', 'Slit Spectroscopy', 'Spectroscopy']}","{'Mid-IR': ['Colors', 'Imaging'], 'Near-IR': ['Colors', 'Imaging'], 'Optical': ['Astrometry', 'Colors', 'Imaging', 'Slit Spectroscopy', 'Spectroscopy']}","{'Optical': ['Imaging', 'Spectroscopy']}",GQ 1114+1549A,1.76,spec,11:14:34.26,+15:49:44.80,-99,-99,J2000,GQ 1114+1549B,1.76,spec,11:14:33.77,+15:49:49.8,J2000,-99,-99,8.76,74.06158691527578,0.0,Altamura+2020,2020AJ....159..122A,https://doi.org/10.3847/1538-3881/ab6e67
Dual AGN,2,1.0,-99,-99,-99.0,-99,-99,-99.0,SDSS J113502.03-022110.9 - SDSS J113502.50-022120.1,"{'Optical': ['Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'IFU Imaging', 'IFU Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['IFU Imaging', 'IFU Spectroscopy', 'Spectroscopy']}",SDSS J113502.03-022110.9 (QSO 1),3.02,spec,11:35:02.030,-02:21:10.93,Optical,SDSS,J2000,SDSS J113502.50-022120.1 (QSO 2),3.008,spec,11:35:02.500,-02:21:20.14,J2000,Optical,SDSS,11.6,89.28762692157014,893.8694527238436,Arrigoni Battaia+2019,2019A&A...631A..18A,https://doi.org/10.1051/0004-6361/201936211
Dual AGN,2,1.0,-99,-99,-99.0,-99,-99,-99.0,ELAN0101+0201,"{'Optical': ['Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Fiber Spectroscopy', 'IFU Spectroscopy', 'Imaging', 'Spectroscopy']}",{'Optical': ['IFU Spectroscopy']},ELAN0101+0201 Q1,2.4521,spec,01:01:16.54,+02:01:57.4,Optical,Keck Cosmic Web Imager (KCWI),J2000,ELAN0101+0201 Q2,2.4513,spec,01:01:16.85,+02:01:49.8,J2000,Optical,Keck Cosmic Web Imager (KCWI),10.0,81.05757655015404,69.29918497777575,Cai+2018,2018ApJ...861L...3C,https://doi.org/10.3847/2041-8213/aacce6
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,J012218.11+010025.7,"{'Mid-IR': ['Colors', 'Imaging'], 'Optical': ['Imaging'], 'X-ray': ['Imaging']}","{'Mid-IR': ['Colors', 'Imaging'], 'Near-IR': ['Spectroscopy'], 'Optical': ['Imaging'], 'X-ray': ['Imaging', 'Spectroscopy']}",{},J0122+0100 NW,0.055901255,spec,01:22:17.555,+01:00:27.341,X-ray,Chandra,J2000,J0122+0100 SE,0.05546235,spec,01:22:18.083,+01:00:24.723,J2000,X-ray,Chandra,8.340320203981873,9.051463433914194,124.31074308400532,Satyapal+2017 ; Pfeifle+2019a,2017ApJ...848..126S ; 2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/aa88ca ; https://doi.org/10.3847/1538-4357/ab07bc
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,J085953.33+131055.3,"{'Mid-IR': ['Colors', 'Imaging'], 'Optical': ['Imaging'], 'X-ray': ['Imaging']}","{'Mid-IR': ['Colors', 'Imaging'], 'Near-IR': ['Spectroscopy'], 'Optical': ['Imaging'], 'X-ray': ['Imaging', 'Spectroscopy']}",{},J0859+1310 NE,0.030829215,spec,08:59:53.299,+13:10:55.03,X-ray,Chandra,J2000,J0859+1310 SW,0.029698541,spec,08:59:52.51,+13:10:44.39,J2000,Optical,SDSS,15.684207066919404,9.671488167342323,328.1406166169121,Satyapal+2017 ; Pfeifle+2019a,2017ApJ...848..126S ; 2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/aa88ca ; https://doi.org/10.3847/1538-4357/ab07bc
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,J090547.34+374738.2,"{'Mid-IR': ['Colors', 'Imaging'], 'Optical': ['Imaging'], 'X-ray': ['Imaging']}","{'Mid-IR': ['Colors', 'Imaging'], 'Near-IR': ['Spectroscopy'], 'Optical': ['Imaging'], 'X-ray': ['Imaging']}",{},J0905+3747 NE,0.047514487,spec,09:05:47.374,+37:47:37.88,X-ray,Chandra,J2000,J0905+3747 SW,0.047515113,spec,09:05:46.92,+37:47:34.31,J2000,Optical,SDSS,6.457924532470193,6.016561389341932,-0.1786838715724263,Satyapal+2017 ; Pfeifle+2019a,2017ApJ...848..126S ; 2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/aa88ca ; https://doi.org/10.3847/1538-4357/ab07bc
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,J104518.03+351913.1,"{'Mid-IR': ['Colors', 'Imaging'], 'Optical': ['Imaging'], 'X-ray': ['Imaging']}","{'Mid-IR': ['Colors', 'Imaging'], 'Near-IR': ['Spectroscopy'], 'Optical': ['Imaging'], 'X-ray': ['Imaging']}",{},J1045+3519 W,0.0675806,spec,10:45:18.051,+35:19:12.987,X-ray,Chandra,J2000,J1045+3519 E,0.06742243,spec,10:45:18.42,+35:19:12.93,J2000,X-ray,Chandra,4.516549640149971,5.844950688485746,44.30235374467384,Satyapal+2017 ; Pfeifle+2019a,2017ApJ...848..126S ; 2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/aa88ca ; https://doi.org/10.3847/1538-4357/ab07bc
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,J115930.29+532055.7,"{'Mid-IR': ['Colors', 'Imaging'], 'Optical': ['Imaging'], 'X-ray': ['Imaging']}","{'Mid-IR': ['Colors', 'Imaging'], 'Optical': ['Imaging'], 'X-ray': ['Imaging']}",{},J1159+5320 SE,0.044981185,spec,11:59:30.327,+53:20:56.030,X-ray,Chandra,J2000,J1159+5320 NW,-99.0,-99,11:59:30.10,+53:20:57.81,J2000,Optical,SDSS,2.701804174644812,2.3900943631456344,-99.0,Satyapal+2017 ; Pfeifle+2019a,2017ApJ...848..126S ; 2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/aa88ca ; https://doi.org/10.3847/1538-4357/ab07bc
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,J122104.98+113752.3,"{'Mid-IR': ['Colors', 'Imaging'], 'Optical': ['Imaging'], 'X-ray': ['Imaging']}","{'Mid-IR': ['Colors', 'Imaging'], 'Near-IR': ['Spectroscopy'], 'Optical': ['Imaging'], 'X-ray': ['Imaging', 'Spectroscopy']}",{},J1221+1137 NE,0.068202876,spec,12:21:05.042,+11:37:52.01,X-ray,Chandra,J2000,J1221+1137 SW,-99.0,-99,12:21:04.776,+11:37:47.43,J2000,X-ray,Chandra,6.020753525893342,7.857585686768955,-99.0,Satyapal+2017 ; Pfeifle+2019a,2017ApJ...848..126S ; 2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/aa88ca ; https://doi.org/10.3847/1538-4357/ab07bc
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,J130125.26+291849.5,"{'Mid-IR': ['Colors', 'Imaging'], 'Optical': ['Imaging'], 'X-ray': ['Imaging']}","{'Mid-IR': ['Colors', 'Imaging'], 'Near-IR': ['Spectroscopy'], 'Optical': ['Imaging'], 'X-ray': ['Imaging', 'Spectroscopy']}",{},J1301+2918 NE,0.023397245,spec,13:01:25.255,+29:18:49.165,X-ray,Chandra,J2000,J1301+2918 SW,-99.0,-99,13:01:24.552,+29:18:30.036,J2000,X-ray,Chandra,21.224191143305536,10.021794571193077,-99.0,Satyapal+2017 ; Pfeifle+2019a,2017ApJ...848..126S ; 2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/aa88ca ; https://doi.org/10.3847/1538-4357/ab07bc
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,J235654.30-101605.3,"{'Mid-IR': ['Colors', 'Imaging'], 'Optical': ['Imaging'], 'X-ray': ['Imaging']}","{'Mid-IR': ['Colors', 'Imaging'], 'Near-IR': ['Spectroscopy'], 'Optical': ['Imaging'], 'X-ray': ['Imaging', 'Spectroscopy']}",{},J2356-1016 NW,0.07390003,spec,23:56:54.361,-10:16:05.666,X-ray,Chandra,J2000,J2356-1016 SE,0.073189445,-99,23:56:54.49,-10:16:07.40,J2000,Optical,SDSS,2.575267149245355,3.617522663904864,197.9096765204021,Satyapal+2017 ; Pfeifle+2019a,2017ApJ...848..126S ; 2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/aa88ca ; https://doi.org/10.3847/1538-4357/ab07bc
Dual AGN Candidate,2,-1.0,-99,-99,-99.0,-99,-99,-99.0,SDSSJ132059.17+164402.59,"{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Slit Spectroscopy', 'Spectroscopy']}",{},SDSSJ132059.17+164402.59,1.50244,spec,13:20:59.17,+16:44:02.59,Optical,SDSS,J2000,SDSSJ132059.73+164405.6,1.487,spec,13:20:59.73,+16:44:05.6,J2000,Optical,SDSS,8.585,72.65565485319294,1850.514603461672,Rusu+2013,2013ApJ...765..139R,https://doi.org/10.1088/0004-637X/765/2/139
Dual AGN Candidate,2,0.5,-99,-99,-99.0,-99,-99,-99.0,SDSS J084810.11+351534.3,"{'Optical': ['Double-Peaked Spectroscopic Emission Lines', 'Fiber Spectroscopy', 'Long-Slit Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Optical': ['Double-Peaked Spectroscopic Emission Lines', 'Fiber Spectroscopy', 'Long-Slit Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}",{},SDSS J084810.10+351534.4,0.05727,spec,08:48:10.11792,+35:15:34.3224,Optical,SDSS,J2000,J084809.69+351532.1,0.056974,spec,08:48:09.6871241704,+35:15:32.112330200,J2000,Optical,GAIA,5.720639188878582,6.350167360229113,83.72165016449978,Ge+2012 ; Keel+2019,2012ApJS..201...31G ; 2019MNRAS.483.4847K,https://doi:10.1088/0067-0049/201/2/31 ; https://doi.org/10.1093/mnras/sty3332
Dual AGN,2,1.0,-99,-99,-99.0,-99,-99,-99.0,SDSS J150243.1+111557,"{'Optical': ['Double-Peaked Spectroscopic Emission Lines', 'Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Radio': ['Sources', 'Imaging'], 'Optical': ['Double-Peaked Spectroscopic Emission Lines', 'Fiber Spectroscopy', 'Spectroscopic Emission Line Ratios', 'Spectroscopy']}","{'Radio': ['Double Sources', 'Imaging']}",SDSS J1502+1115p,0.39,spec,15:02:43.088,+11:15:57.42,8.5 GHz,EVLA,J2000,SDSS J1502+1115s,0.39,spec,15:02:43.179,+11:15:57.07,J2000,8.5 GHz,EVLA,1.4,7.406286643813125,0.0,Fu+2011 ; Smith+2010 ; Fu+2011 ; Fu+2012 ; Fu+2012 ; McGurk+2015 ; Villforth+2015 ; Song+2020,2011ApJ...740L..44F ; 2010ApJ...716..866S ; 2011ApJ...733..103F ; 2012ApJ...745...67F ; 2012ApJ...745...67F ; 2015ApJ...811...14M ; 2015AJ....149...92V ; 2020MNRAS.491.4023S,https://doi.org/10.1088/2041-8205/740/2/L44 ; https://doi.org/10.1088/0004-637X/716/1/866 ; https://doi.org/10.1088/0004-637X/733/2/103 ; https://doi.org/10.1088/0004-637X/745/1/67 ; https://doi.org/10.1088/0004-637X/745/1/67 ; https://doi.org/10.1088/0004-637X/811/1/14 ; https://doi.org/10.1088/0004-6256/149/3/92 ; https://doi.org/10.1093/mnras/stz3354
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,J084135.08+010156.2,"{'Mid-IR': ['Colors', 'Imaging'], 'Optical': ['Imaging'], 'X-ray': ['Imaging']}","{'Mid-IR': ['Colors', 'Imaging'], 'Near-IR': ['Spectroscopy'], 'Optical': ['Imaging'], 'X-ray': ['Imaging', 'Spectroscopy']}",{},J0841+0101 E,0.11060309,spec,08:41:35.054,+01:01:56.05,X-ray,Chandra,J2000,J0841+0101 W,-99.0,-99,08:41:34.87,+01:01:53.91,J2000,Optical,SDSS,3.492095247970149,7.037466250825692,-99.0,Comerford+2015 ; Barrows+2016 ; Satyapal+2017 ; Pfeifle+2019a ; Spiniello+2018,2015ApJ...806..219C ; 2016ApJ...829...37B ; 2017ApJ...848..126S ; 2019ApJ...875..117P ; 2018MNRAS.480.1163S,https://doi.org/10.1088/0004-637X/806/2/219 ; https://doi.org/10.3847/0004-637X/829/1/37 ; https://doi.org/10.3847/1538-4357/aa88ca ; https://doi.org/10.3847/1538-4357/ab07bc ; https://doi.org/10.1093/mnras/sty1923
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,SDSS J034347.00-000706.5,"{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}",{},SDSSJ034347.00-000706.5,1.975,spec,03:43:47.00,-00:07:06.5,Optical,SDSS,J2000,SDSSJ034347.48-000658.9,-99.0,-99,03:43:47.48,-00:06:58.9,J2000,Optical,SDSS,10.49,87.92800575571792,-99.0,Inada+2010,2010AJ....140..403I,https://doi.org/10.1088/0004-6256/140/2/403
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,[VV2006] J072653.7+394706,"{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}",{},SDSSJ072653.68+394706.9,1.599,spec,07:26:53.68,+39:47:06.9,Optical,SDSS,J2000,SDSSJ072653.66+394710.6,-99.0,-99,07:26:53.66,+39:47:10.6,J2000,Optical,SDSS,3.69,31.263279281285925,-99.0,Inada+2010,2010AJ....140..403I,https://doi.org/10.1088/0004-6256/140/2/403
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,SDSS J074550.99+503423.1,"{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}",{},SDSSJ074550.99+503423.1,1.737,spec,07:45:50.99,+50:34:23.1,Optical,SDSS,J2000,SDSSJ074550.78+503430.3,-99.0,-99,07:45:50.78,+50:34:30.3,J2000,Optical,SDSS,7.44,62.93703739222933,-99.0,Inada+2010,2010AJ....140..403I,https://doi.org/10.1088/0004-6256/140/2/403
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,SDSS J080932.70+193847.2,"{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}",{},SDSSJ080932.70+193847.2,1.67,spec,08:09:32.70,+19:38:47.2,Optical,SDSS,J2000,SDSSJ080931.82+193849.3,-99.0,-99,08:09:31.82,+19:38:49.3,J2000,Optical,SDSS,12.68,107.3889048003125,-99.0,Inada+2010,2010AJ....140..403I,https://doi.org/10.1088/0004-6256/140/2/403
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,[VV2006] J081211.0+070826,"{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}",{},SDSSJ081210.96+070826.2,1.862,spec,08:12:10.96,+07:08:26.2,Optical,SDSS,J2000,SDSSJ081210.93+070838.7,-99.0,-99,08:12:10.93,+07:08:38.7,J2000,Optical,SDSS,12.39,104.39748512130213,-99.0,Inada+2010,2010AJ....140..403I,https://doi.org/10.1088/0004-6256/140/2/403
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,SDSS J085705.91+270149.0,"{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}",{},SDSSJ085705.91+270149.0,1.419,spec,08:57:05.91,+27:01:49.0,Optical,SDSS,J2000,SDSSJ085706.14+270147.6,-99.0,-99,08:57:06.14,+27:01:47.6,J2000,Optical,SDSS,3.36,28.35837703205272,-99.0,Inada+2010,2010AJ....140..403I,https://doi.org/10.1088/0004-6256/140/2/403
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,[VV2006] J090324.0+313445,"{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}",{},SDSSJ090323.94+313445.6,1.217,spec,09:03:23.94,+31:34:45.6,Optical,SDSS,J2000,SDSSJ090324.19+313443.6,-99.0,-99,09:03:24.19,+31:34:43.6,J2000,Optical,SDSS,3.78,31.412445950606138,-99.0,Inada+2010,2010AJ....140..403I,https://doi.org/10.1088/0004-6256/140/2/403
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,[VV2006] J090505.6+085826,"{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}",{},SDSSJ090505.55+085826.4,1.082,spec,09:05:05.55,+08:58:26.4,Optical,SDSS,J2000,SDSSJ090505.51+085829.3,-99.0,-99,09:05:05.51,+08:58:29.3,J2000,Optical,SDSS,2.88,23.463097742272623,-99.0,Inada+2010,2010AJ....140..403I,https://doi.org/10.1088/0004-6256/140/2/403
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,[VV2006] J102335.9+384909,"{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}",{},SDSSJ102335.90+384909.4,1.362,spec,10:23:35.90,+38:49:09.4,Optical,SDSS,J2000,SDSSJ102336.00+384908.2,-99.0,-99,10:23:36.00,+38:49:08.2,J2000,Optical,SDSS,1.71,14.38949247703567,-99.0,Inada+2010,2010AJ....140..403I,https://doi.org/10.1088/0004-6256/140/2/403
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,[VV2006] J103419.1+124607,"{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}",{},SDSSJ103419.11+124608.0,2.104,spec,10:34:19.11,+12:46:08.0,Optical,SDSS,J2000,SDSSJ103419.16+124609.9,-99.0,-99,10:34:19.16,+12:46:09.9,J2000,Optical,SDSS,1.95,16.22295121659726,-99.0,Inada+2010,2010AJ....140..403I,https://doi.org/10.1088/0004-6256/140/2/403
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,SDSS J104655.40+292045.7,"{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}",{},SDSSJ104655.40+292045.7,1.139,spec,10:46:55.40,+29:20:45.7,Optical,SDSS,J2000,SDSSJ104654.72+292052.3,-99.0,-99,10:46:54.72,+29:20:52.3,J2000,Optical,SDSS,11.03,90.7187776296516,-99.0,Inada+2010,2010AJ....140..403I,https://doi.org/10.1088/0004-6256/140/2/403
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,[VV2006] J111727.1+420003,"{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}",{},SDSSJ111727.07+420003.0,1.154,spec,11:17:27.07,+42:00:03.0,Optical,SDSS,J2000,SDSSJ111727.08+420000.3,-99.0,-99,11:17:27.08,+42:00:00.3,J2000,Optical,SDSS,2.78,22.91543677950324,-99.0,Inada+2010,2010AJ....140..403I,https://doi.org/10.1088/0004-6256/140/2/403
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,SDSS J112856.75+143352.2,"{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}",{},SDSSJ112856.75+143352.2,1.533,spec,11:28:56.75,+14:33:52.2,Optical,SDSS,J2000,SDSSJ112856.01+143349.4,-99.0,-99,11:28:56.01,+14:33:49.4,J2000,Optical,SDSS,11.22,95.01009753070352,-99.0,Inada+2010,2010AJ....140..403I,https://doi.org/10.1088/0004-6256/140/2/403
Dual AGN Candidate,2,0.0,-99,-99,-99.0,-99,-99,-99.0,[VV2006] J113358.6+063625,"{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}","{'Optical': ['Colors', 'Fiber Spectroscopy', 'Imaging', 'Spectroscopy']}",{},SDSSJ113358.60+063625.7,1.57,spec,11:33:58.60,+06:36:25.7,Optical,SDSS,J2000,SDSSJ113358.01+063630.2,-99.0,-99,11:33:58.01,+06:36:30.2,J2000,Optical,SDSS,9.9,83.86692141861363,-99.0,Inada+2010,2010AJ....140..403I,https://doi.org/10.1088/0004-6256/140/2/403
