SDSS J145114.27+512231.3 0.095746 0.000012   52.7 16.5   61.2 15.8   57.1 11.4
SDSS J145125.15+071332.8 0.035822 0.000011  -50.0 15.5  -51.6 15.4  -50.8 10.9
SDSS J145535.41+305139.8 0.064157 0.000013  -48.6 15.4  -69.3 15.5  -58.9 10.9
SDSS J145753.81+283218.7 0.144040 0.000070   79.3 19.1   90.5 19.0   84.9 13.5
SDSS J150121.30+130234.0 0.123774 0.000027   59.2 18.1   51.5 16.5   55.0 12.2
SDSS J150311.27+432027.2 0.167674 0.000013   75.4 16.9   86.4 16.3   81.1 11.7
SDSS J150430.86+303133.6 0.145334 0.000022 -120.8 20.9 -132.3 18.9 -127.1 14.0
SDSS J150507.92+140234.2 0.142460 0.000020  -90.9 23.2 -102.5 23.4  -96.7 16.5
SDSS J150600.99+243604.2 0.116883 0.000014  -55.1 17.3  -77.1 17.0  -66.2 12.1
SDSS J151225.81+024645.0 0.092297 0.000017  -57.0 16.6  -69.6 16.9  -63.2 11.9
SDSS J151439.79+263539.1 0.032175 0.000015   54.3 15.5   54.6 14.8   54.5 10.7
SDSS J151451.46+283709.9 0.113224 0.000017   87.4 19.3  101.2 19.7   94.1 13.8
SDSS J151505.55+430902.0 0.017887 0.000090  103.0 14.9   95.4 14.8   99.1 10.5
SDSS J151511.11+035054.6 0.078337 0.000016  -59.1 19.3  -57.5 16.6  -58.2 12.6
SDSS J151858.17+204855.3 0.041834 0.000019   54.0 14.7   63.0 14.7   58.5 10.4
SDSS J151925.11+064747.1 0.104393 0.000016   86.4 17.1   95.3 16.2   91.1 11.8
